"Gene","ModuleColor","kME_blue","p.kME_blue","GS_Activation_Status.Activated","PValue"
"LINC03033","blue",0.83999759566126,1.23146270107833e-11,-0.51169373597726,0.000738738349184911
"SNHG7","blue",0.948685189406806,1.35074891257119e-20,-0.740919530220815,4.58089846454628e-08
"PDXP-DT","blue",-0.756700732788753,1.61594274803579e-08,0.322979946809447,0.0420756212277624
"LITATS1","blue",-0.7865617641343,1.78447065301528e-09,0.383776548623819,0.014498283671166
"ZNF892","blue",-0.859792814916701,1.20089862429944e-12,0.441490387088127,0.00434691794189135
"ENSG00000233912.2","blue",0.791329948622332,1.21519327999124e-09,-0.774889560789559,4.39302557331563e-09
"FAM133B","blue",0.936210369816591,7.56223887026846e-19,-0.551012360595502,0.000229083307511901
"JRK","blue",-0.716790551474853,1.96662153670874e-07,0.298770196429998,0.0611102592272042
"ELF3-AS1","blue",0.929225851634576,5.11995011402466e-18,-0.787205433054109,1.6952403307345e-09
"SNHG20","blue",0.779915268004436,3.00051220529463e-09,-0.616643514121596,2.26483982123248e-05
"ENSG00000235066.8","blue",0.964867452620305,1.16342193052943e-23,-0.837817195987051,1.56090774335994e-11
"HNRNPK-AS1","blue",0.842491814809883,9.34876238688571e-12,-0.713425715511817,2.38152662874595e-07
"SNORA71B","blue",0.848927303982634,4.48968079380082e-12,-0.584622348419446,7.45406087803727e-05
"SMIM27","blue",0.934499798521768,1.23158745461724e-18,-0.743942518989218,3.77396710344712e-08
"HIPK1-AS1","blue",0.925102145786191,1.44787218169967e-17,-0.740118527609154,4.82009970397494e-08
"ENSG00000235785.2","blue",0.894110952358507,7.90656637808736e-15,-0.861781388933723,9.32213115594807e-13
"ASH1L-AS1","blue",0.840999202788003,1.10309341776539e-11,-0.935974851028047,8.0939310542959e-19
"ENSG00000235945.1","blue",0.907425118274927,6.93351754871341e-16,-0.773809965225033,4.76190227136141e-09
"COX10-DT","blue",-0.809470286342782,2.55985066306718e-10,0.491904611236124,0.00126505201594593
"ENSG00000236194.3","blue",0.886634488589256,2.70236806286184e-14,-0.799407577684936,6.19327446482185e-10
"PRKG1-AS1","blue",0.849499487792012,4.19936324343052e-12,-0.796103353965671,8.18909547433416e-10
"MAP3K2-DT","blue",0.938013511542281,4.45589067560798e-19,-0.808453194134804,2.80552180147645e-10
"LINC00529","blue",0.843105155363543,8.72993622344642e-12,-0.847183622692536,5.49487660061842e-12
"ZEB1-AS1","blue",0.746176899977107,3.26473848518426e-08,-0.22237353807399,0.167846800861154
"PRMT5-AS1","blue",0.834627338546958,2.19434955812221e-11,-0.681676753537844,1.28076153636e-06
"ZNF295-AS1","blue",0.957359328335112,4.32046312423651e-22,-0.645498138744634,6.88004337418396e-06
"LINC03011","blue",0.831321902814622,3.09981191988945e-11,-0.851527506057357,3.30606978804408e-12
"PITRM1-AS1","blue",0.757534779043051,1.52604434652834e-08,-0.693744666508371,6.92878193128605e-07
"WAKMAR2","blue",0.971853838092818,1.83036950268746e-25,-0.802681373465235,4.67188477681958e-10
"PKN2-AS1","blue",0.925076698349997,1.45691934867605e-17,-0.793705280692671,9.99785865556352e-10
"GLYR1P1","blue",0.834359494089773,2.25727630384979e-11,-0.663161399764384,3.11476346053376e-06
"LINC02918","blue",-0.708963729909043,3.05709859815443e-07,0.24322408692091,0.130452745442316
"TMEM250","blue",-0.934852531716816,1.1149573770814e-18,0.569317752517549,0.000126175189071202
"RNF103","blue",0.943190546142991,8.89279824208763e-20,-0.82146707778201,8.32076712137069e-11
"RBM14","blue",0.765015354821859,9.0385104167993e-09,-0.426881165953002,0.00601343405357335
"KMT2E-AS1","blue",0.853896262796313,2.48900717311842e-12,-0.905765469253128,9.57502405351632e-16
"PARGP1","blue",0.761387752007145,1.16797149465994e-08,-0.643669032593073,7.44704207698106e-06
"PSMB9.1","blue",-0.814156263959833,1.6662793579988e-10,0.438257730725006,0.00467620785588184
"ETF1P2","blue",0.777693563815289,3.55560422811749e-09,-0.455002499012422,0.00317903942023263
"ACAD11","blue",0.912305773359102,2.58777906520644e-16,-0.726755966261126,1.09754186504339e-07
"NDUFB2-AS1","blue",0.86870158381853,3.74149702167539e-13,-0.728187979110583,1.00721294968601e-07
"ACTG1P20","blue",0.859850410547928,1.19218683000205e-12,-0.743188401060984,3.96186169203076e-08
"ARPC4","blue",-0.756056589860835,1.68871870232311e-08,0.950007378721646,8.32147147944365e-21
"XACT","blue",0.840676653265651,1.14299431139601e-11,-0.782950763068683,2.37189865469932e-09
"PLEKHO2","blue",-0.70321443390908,4.18926596805629e-07,0.538080719574737,0.000342088873181144
"FOXP1-IT1","blue",0.737110662881197,5.82581086971377e-08,-0.434300560642915,0.00510862311716226
"RPS18P5","blue",0.880521863706944,6.93628057292019e-14,-0.77416998828168,4.63579640177369e-09
"MRPL20","blue",0.760347637111304,1.25601603755323e-08,-0.458912271953973,0.00289701899371378
"GNG10","blue",-0.852741813593792,2.86008779539968e-12,0.914948636849719,1.48127529517027e-16
"ENSG00000243302.3","blue",0.756297002760556,1.66120712539354e-08,-0.358572661084087,0.0230839750607075
"EFNA4","blue",-0.749689358175553,2.59162936808405e-08,0.555095020197782,0.000201152100442103
"LINC01214","blue",0.92140992891698,3.49617997008229e-17,-0.68067625455611,1.34595012728872e-06
"IL10RB","blue",-0.893246038545093,9.15672257320638e-15,0.705423624923941,3.71486025888966e-07
"CFB.4","blue",0.874394009087424,1.6972786621319e-13,-0.775289097938659,4.26340016111498e-09
"DNAAF10","blue",-0.888237595901291,2.09169184612239e-14,0.520944847588286,0.000568003806452349
"ENSG00000243679.1","blue",0.749839404308265,2.56597757012702e-08,-0.586046295977968,7.08826086508493e-05
"TMEM35B","blue",-0.905005255065414,1.10787630731954e-15,0.466752231747432,0.0023967653983863
"APOBEC3D","blue",-0.889422684068634,1.72650275916574e-14,0.751238943885199,2.33782739373403e-08
"ZNF512","blue",-0.799430809648159,6.18100990561689e-10,0.383839049059422,0.0144809410982307
"SIAH2-AS1","blue",0.791373789544477,1.21085245723069e-09,-0.461746648894957,0.00270650859186146
"EOGT-DT","blue",0.929546295685318,4.71030900476454e-18,-0.730717994863954,8.64270610993219e-08
"RORA-AS1","blue",0.928866814063482,5.61878968914502e-18,-0.879307213153139,8.3142261823378e-14
"FAM111A-DT","blue",-0.783603754634565,2.25382825078109e-09,0.3363773996325,0.0338162877955274
"BTG1-DT","blue",0.92055431987644,4.26234093119905e-17,-0.827391135146196,4.63025432453622e-11
"RPL30-AS1","blue",0.947288217558836,2.22277966905149e-20,-0.624556435203188,1.65308933588252e-05
"ENSG00000246308.5","blue",0.809158664155039,2.63289509660735e-10,-0.411616799042529,0.00831847024432646
"PPM1K-DT","blue",0.824012980202266,6.48519564983707e-11,-0.704151112855409,3.98166768678885e-07
"LINC02288","blue",0.898914005606493,3.41710762418735e-15,-0.884239402065138,3.93442233744872e-14
"ENSG00000246851.1","blue",0.950226062041897,7.6710838819316e-21,-0.754849673356423,1.83335393984315e-08
"OIP5-AS1","blue",-0.886817793298853,2.62487631466781e-14,0.677759713797811,1.55384311906046e-06
"TWF2","blue",-0.936747362690543,6.47062225501174e-19,0.879810342524293,7.7148523963331e-14
"NRAV","blue",-0.758639397582406,1.41413635416528e-08,0.588810673097871,6.42423927682004e-05
"UBA6-DT","blue",-0.708909753655194,3.06626119510145e-07,0.259810302697796,0.105443203321088
"RBM14-RBM4","blue",0.932098700286146,2.38970817959494e-18,-0.83421279616678,2.29245411417517e-11
"ENSG00000248664.4","blue",0.702445130867382,4.36720626732213e-07,-0.676745168832942,1.63283562787549e-06
"OXCT1-AS1","blue",0.844612010486357,7.36881640355902e-12,-0.481889559852562,0.00164104851573019
"ENSG00000248774.2","blue",-0.913877707861022,1.8610173983101e-16,0.712106242480363,2.56529232587098e-07
"ATP5MF-PTCD1","blue",-0.905668029319512,9.75640407761912e-16,0.739665738820095,4.96039629199535e-08
"ENSG00000249456.1","blue",0.754840251885462,1.83452701558758e-08,-0.612847351348976,2.6262079527788e-05
"NOP14-AS1","blue",0.768671855710873,6.94794901362954e-09,-0.754091903925667,1.92996743762388e-08
"PDCD6","blue",-0.850415599137521,3.77095062594395e-12,0.430585467319887,0.00554572536298377
"PTPN11P2","blue",0.71147044814471,2.65844999578415e-07,-0.582929500431646,7.91116665624135e-05
"PKD1P6","blue",0.866908324591868,4.76321152763364e-13,-0.784027383436324,2.18018802020237e-09
"KRT8P33","blue",0.8560599633589,1.91209504025602e-12,-0.824160238169691,6.39160007722397e-11
"ENSG00000250950.1","blue",0.877466803702702,1.09010039416138e-13,-0.598986379914847,4.4377887150528e-05
"ENSG00000251194.2","blue",0.89025868885015,1.50595644152472e-14,-0.855580353053105,2.02793084994353e-12
"ENSG00000251229.1","blue",0.870860521046159,2.78455039649877e-13,-0.610027649732537,2.92783902657566e-05
"LINC02615","blue",0.918913476834269,6.1946210907384e-17,-0.851487931471043,3.32164812208529e-12
"MALAT1","blue",0.862605195825397,8.38396358710577e-13,-0.925947432108924,1.17577130805967e-17
"SCARNA6","blue",0.763228089852758,1.02611385667663e-08,-0.913895671037731,1.85395234427932e-16
"SCARNA5","blue",0.795158905597334,8.86148068028385e-10,-0.940096826587828,2.3702460520824e-19
"SCARNA21","blue",0.845986049181088,6.30366230352465e-12,-0.917774215345022,7.99372888954118e-17
"ATXN7L3B","blue",0.909237514629191,4.83978594976393e-16,-0.871010784074613,2.72734906906034e-13
"ENSG00000253736.6","blue",0.837722665741298,1.57690893119816e-11,-0.814630448130403,1.59436756769687e-10
"CLN8-AS1","blue",0.905434626481074,1.02041262581683e-15,-0.791663882892541,1.18249230164241e-09
"ZNF260","blue",-0.70416487571625,3.97868959407179e-07,0.162682095426623,0.315876605659121
"ENSG00000254165.1","blue",0.953873509206979,1.86518413396919e-21,-0.813418558094839,1.78421490792536e-10
"ENSG00000254595.1","blue",0.898180131083846,3.89485905247647e-15,-0.812676747521862,1.91064766648259e-10
"CHMP1B","blue",0.93504659107715,1.0553207310925e-18,-0.791551691045953,1.19338604705558e-09
"ENSG00000255139.3","blue",0.868774687959344,3.70457506355871e-13,-0.749123776130542,2.69047983284206e-08
"EID3","blue",0.919064769417547,5.98670146750523e-17,-0.786536216101999,1.7881011751718e-09
"ENSG00000255330.9","blue",-0.729550745156128,9.2770197303704e-08,0.565110471598006,0.000145162317124103
"EBLN2","blue",0.903375656368872,1.50840580319562e-15,-0.700353062973205,4.88706048281555e-07
"SNHG1","blue",0.737948445058035,5.52770348600474e-08,-0.269878165458778,0.0921533926539924
"GAPDH-DT","blue",-0.849932424019867,3.99150858743373e-12,0.874912237408674,1.57644229444317e-13
"TAS2R30","blue",0.857219906445928,1.65710525231424e-12,-0.705991802116433,3.60115635770052e-07
"LSM14A","blue",0.807346739776502,3.09772567748201e-10,-0.686535018371779,1.0036287334616e-06
"TNS2-AS1","blue",0.946651245360941,2.77707725974658e-20,-0.814472337519865,1.6180164424544e-10
"GLIPR1-AS1","blue",0.843086205069218,8.74846646520896e-12,-0.832131826029477,2.85019025479629e-11
"ZNF625","blue",-0.748682879881616,2.76995753842132e-08,0.691261599933756,7.88127222157048e-07
"CNPY2","blue",-0.937341773944444,5.43635491885013e-19,0.680377178951254,1.36602248766473e-06
"MRS2P2","blue",0.924492561214828,1.67986238049924e-17,-0.753800180381473,1.9684080771921e-08
"CUX1","blue",0.87365306984003,1.88524613750646e-13,-0.879830575487009,7.69162080077112e-14
"CD63-AS1","blue",-0.804139963667458,4.11350617961042e-10,0.694296309053705,6.73215520030199e-07
"SLC7A5P2","blue",0.810902390013525,2.24788155644296e-10,-0.512699424753256,0.000718188712037115
"ENSG00000258526.9","blue",0.89080124936913,1.37732074908213e-14,-0.648622596855672,6.00226346789124e-06
"TRIM34","blue",-0.876240550100958,1.30260279103621e-13,0.799237716005842,6.28364084132603e-10
"BAZ1A-AS1","blue",0.85657453709668,1.79473902037045e-12,-0.416451276082865,0.00751786963496
"RBM25-AS1","blue",0.888587387792483,1.97696725691292e-14,-0.679683285257887,1.41366045137043e-06
"CEP95","blue",0.959736051230667,1.4834711765971e-22,-0.849244685083878,4.32639956299937e-12
"ENSG00000258891.1","blue",0.928563479928579,6.07563073171598e-18,-0.706187876011475,3.56267119294873e-07
"KRT18P7","blue",0.957811420886631,3.54232463417467e-22,-0.745874713256323,3.32965877054273e-08
"ENSG00000259002.3","blue",0.723507578985313,1.33100447195924e-07,-0.353095374953866,0.0254244605531565
"ENSG00000259088.2","blue",0.709091839582525,3.03545301852964e-07,-0.621368196349701,1.87863050976424e-05
"USP3-AS1","blue",0.937705708976163,4.88237895267426e-19,-0.871283019222661,2.62651903204645e-13
"KIF23-AS1","blue",0.7047003298012,3.86441129894745e-07,-0.549062982017331,0.000243612829751536
"ADNP-AS1","blue",0.941132129404071,1.71745600927002e-19,-0.857159086350358,1.66964005734806e-12
"ENSG00000259924.1","blue",0.917841074707912,7.87580629856009e-17,-0.679229404543781,1.44564424790455e-06
"ENSG00000260051.1","blue",0.755772301588161,1.72179806258978e-08,-0.705420619554255,3.71547042667317e-07
"LINC02846","blue",-0.778909574935333,3.2409292052207e-09,0.805458350691378,3.66309848685442e-10
"TBC1D22A-DT","blue",0.961591436815586,6.15199665145e-23,-0.710508543773092,2.80535801639238e-07
"FBXL19-AS1","blue",-0.803885127618821,4.20633098066715e-10,0.424771509108813,0.00629474597436705
"ENSG00000261079.2","blue",0.878907186184288,8.821745726594e-14,-0.762084039611735,1.11228013099239e-08
"ENSG00000261094.3","blue",0.81665551370382,1.31871145661359e-10,-0.789608791992322,1.39755804677006e-09
"EPPK1","blue",0.908023169769379,6.16298904402979e-16,-0.84911377438536,4.3930612821447e-12
"ENSG00000261253.3","blue",0.77022978543883,6.20227741997315e-09,-0.611637842376418,2.75193897545105e-05
"LINC01355","blue",-0.820454917360271,9.17748028445064e-11,0.358186425489605,0.0232429086732802
"TMEM202-AS1","blue",0.950813128266045,6.15436893668997e-21,-0.789239131839016,1.43992139297621e-09
"ENSG00000261505.1","blue",0.865768206082101,5.54344202772892e-13,-0.726677376292662,1.10271029218164e-07
"ENSG00000261560.1","blue",0.960814015626084,8.941880973583e-23,-0.71190731262076,2.59410981816987e-07
"ENSG00000261840.6","blue",0.779221448423452,3.16451748826096e-09,-0.810233663324991,2.38884433696058e-10
"PEBP1P3","blue",0.715605160780886,2.10446824482861e-07,-0.736656415753587,5.99362003955657e-08
"ENSG00000262265.2","blue",0.800827478303911,5.48400644810523e-10,-0.627728100460848,1.45353729984074e-05
"TXNDC11-AS1","blue",0.934704591003678,1.16254332398129e-18,-0.776827588117239,3.79682298887926e-09
"ENSG00000262766.1","blue",0.925237261000487,1.40071665823276e-17,-0.751534955861917,2.29205554228355e-08
"CCNQ","blue",-0.721115948321259,1.53145016508598e-07,0.46971947988886,0.00222824230784639
"ENSG00000263272.1","blue",0.8265585735788,5.03450175360438e-11,-0.802688283958888,4.66907980079831e-10
"RSL1D1-DT","blue",0.983832568152166,5.40363694039633e-30,-0.719612777088629,1.67138498403065e-07
"ENSG00000263826.1","blue",0.95387303873217,1.86553796325552e-21,-0.726715720176669,1.10018581387508e-07
"ENSG00000263847.1","blue",0.80234915566839,4.80860564645337e-10,-0.345212675063115,0.0291358545721657
"DYNLL2","blue",0.726693380647635,1.10165594760789e-07,-0.665759351651996,2.75985141698204e-06
"MIR142HG","blue",-0.889667212443937,1.65903462250075e-14,0.582295694727196,8.08874453165543e-05
"ENSG00000265625.1","blue",0.823357263252801,6.91776098933904e-11,-0.696979457037998,5.84718854642644e-07
"ILF3-DT","blue",0.725270967373852,1.19910458823768e-07,-0.92458199121165,1.64376099905125e-17
"ENSG00000267244.5","blue",0.956391379078967,6.56269647506263e-22,-0.684431503338956,1.11601332471065e-06
"MAP3K14-AS1","blue",0.884525314928661,3.76353309879362e-14,-0.864836065449476,6.26898067803995e-13
"UPK3BL1","blue",0.774442269115186,4.54249937260071e-09,-0.743303123144633,3.93272802871526e-08
"ZNF571-AS1","blue",0.865689635459977,5.6014109486728e-13,-0.773444106326822,4.89332268910135e-09
"LINC02987","blue",-0.913575320450143,1.98382643325894e-16,0.525052197649354,0.000504227270834385
"LIN37","blue",-0.702188082209154,4.42820236362558e-07,0.153208233790458,0.345253429432025
"ENSG00000267801.1","blue",-0.736878650213001,5.91096872111459e-08,0.552962951648408,0.000215330254022414
"CARD8-AS1","blue",-0.866208514608209,5.22887789783465e-13,0.482225655483964,0.0016269855626042
"NAPA-AS1","blue",0.935621838020639,8.95737799365471e-19,-0.593873054834839,5.35272272195712e-05
"ENSG00000268189.3","blue",0.852388555508954,2.98363064240053e-12,-0.857202670774426,1.66064846047602e-12
"ENSG00000268218.1","blue",0.859511845425505,1.24426152218811e-12,-0.810748540134345,2.27960511277512e-10
"AIRN","blue",0.741584964539895,4.39061762243441e-08,-0.685316509036504,1.06738617534693e-06
"ENSG00000268643.2","blue",-0.733149585706066,7.44843459251166e-08,0.863966680097781,7.02526617639151e-13
"ENSG00000268670.1","blue",0.731450899426381,8.2652502633948e-08,-0.701628933344711,4.56361510091321e-07
"ENSG00000268756.2","blue",0.870568959211371,2.89877201112914e-13,-0.909989397077546,4.16002385429179e-16
"ENSG00000268798.1","blue",0.777462486322693,3.61853335389376e-09,-0.773850229660736,4.74764160943086e-09
"MAN1B1-DT","blue",0.724519172091311,1.25378125140982e-07,-0.419798419404686,0.00700323243347542
"ENSG00000269506.2","blue",0.894990948041481,6.80076250361863e-15,-0.863357700143804,7.60519550061135e-13
"ENSG00000269688.1","blue",0.873463939854282,1.93626959997298e-13,-0.663056320517795,3.12996463231484e-06
"ENSG00000269973.1","blue",-0.782137213224365,2.52707586165728e-09,0.486765822002484,0.00144717546846864
"ENSG00000270060.1","blue",0.861988298516286,9.07764124554376e-13,-0.813566058526653,1.76002716210763e-10
"NCBP2AS2","blue",0.835443478630177,2.01259561769529e-11,-0.350778327041791,0.0264721978171967
"GOLGA4-AS1","blue",0.963046686597462,2.9908524277389e-23,-0.73639582123883,6.09190432108549e-08
"YTHDF3-DT","blue",0.876200475641386,1.31016466129821e-13,-0.669888493390425,2.27153965109349e-06
"ENSG00000271581.1","blue",0.893601435931375,8.62204357295618e-15,-0.683216614026352,1.18609805062187e-06
"LIX1L","blue",-0.936459697343618,7.03539415038186e-19,0.710163127919749,2.85992042110577e-07
"DCTN6-DT","blue",0.956006503299172,7.72913069493587e-22,-0.703923114250669,4.03130437752217e-07
"C2orf74-AS1","blue",-0.895068932661923,6.71013625201118e-15,0.760134342610229,1.27481808099043e-08
"TAGAP-AS1","blue",0.770343914035146,6.1506950256458e-09,-0.730611969126097,8.69861640804326e-08
"TTC32-DT","blue",0.847644068832773,5.21067693832004e-12,-0.755618911137408,1.73989578369465e-08
"ENSG00000272033.1","blue",0.771757568182889,5.54404332840106e-09,-0.406969128899173,0.00915605876812025
"ENSG00000272054.1","blue",0.925793333204601,1.22147330533044e-17,-0.873788863493188,1.84939433850327e-13
"ENSG00000272072.1","blue",0.910795926436642,3.53139832877588e-16,-0.873501070741415,1.92615113150473e-13
"GOLPH3-DT","blue",0.74710789269433,3.07204919778938e-08,-0.340375528678759,0.0316271253219172
"ENSG00000272106.1","blue",0.917268336377583,8.94146967129528e-17,-0.897592325288727,4.32217864891893e-15
"ENSG00000272256.1","blue",0.938987835680818,3.32601948710371e-19,-0.77890780209511,3.24136844388748e-09
"ENSG00000272368.2","blue",0.870383157078751,2.97384352630811e-13,-0.883500616672291,4.41041995868626e-14
"ENSG00000272476.1","blue",0.821055705864956,8.6595058878569e-11,-0.67913557386179,1.452338891613e-06
"ADIRF-AS1","blue",0.824242103563806,6.34011598455794e-11,-0.838416572812383,1.46294036451844e-11
"ENSG00000272768.2","blue",0.736092209081292,6.20829945293348e-08,-0.474251930262092,0.00199091620232204
"ENSG00000272812.1","blue",0.803569320637116,4.32408197060448e-10,-0.845999302897017,6.29413002005051e-12
"MAP3K4-AS1","blue",0.919446690548802,5.49072189709186e-17,-0.70547967988014,3.70349662610033e-07
"DCP1A","blue",0.739976568630775,4.86368395936003e-08,-0.378269975002677,0.0160968201288174
"CHASERR","blue",0.976325590468479,7.10690764765204e-27,-0.712688622443316,2.48262220623716e-07
"ENSG00000272916.5","blue",0.931197619233163,3.04560877618956e-18,-0.884469136131352,3.79654960468706e-14
"C2orf49-DT","blue",0.840010661914523,1.22970144539789e-11,-0.733493174174906,7.29261170089096e-08
"FAM106A","blue",0.782194305462332,2.51588435158434e-09,-0.472000550683403,0.00210586350994311
"CDC37L1-DT","blue",0.78905051705338,1.4619958395703e-09,-0.883805430527688,4.20781455488531e-14
"ENSG00000273108.1","blue",0.826795428918628,4.91625486591653e-11,-0.685191934052568,1.07411071345178e-06
"PANK4.1","blue",-0.859546061886044,1.2389032339611e-12,0.589180577573352,6.33980641079103e-05
"CWC25","blue",0.784978882099097,2.02289333465901e-09,-0.746521615739191,3.19211889877495e-08
"ZNHIT3","blue",0.915545889857087,1.30254527604448e-16,-0.889703155969265,1.64932917386129e-14
"ENSG00000273784.6","blue",0.935685057718804,8.79661564568243e-19,-0.830058300499886,3.53052226364721e-11
"ENSG00000273828.3","blue",0.893445610206794,8.85275198211374e-15,-0.629006708800033,1.37951861236164e-05
"TAF9","blue",0.870325040948379,2.9976974541479e-13,-0.707163896454298,3.37669666763335e-07
"ENSG00000274104.3","blue",0.96607914087558,6.03524681181086e-24,-0.72942437093968,9.34822607082279e-08
"ENSG00000274425.1","blue",-0.767271557342713,7.68864036305902e-09,0.266114899265464,0.0969608762904768
"ENSG00000274737.1","blue",-0.794539722351216,9.32991691470926e-10,0.736553784949193,6.03215058087183e-08
"H3C6","blue",-0.909516282022808,4.57638656388929e-16,0.801792616657255,5.04605589895759e-10
"ENSG00000274756.1","blue",0.918189073739729,7.28805666453017e-17,-0.74145980129765,4.42583757327955e-08
"ENSG00000275056.1","blue",0.946653406525831,2.77499309148393e-20,-0.755424795848989,1.76305214832791e-08
"ZNF2","blue",-0.820368129858429,9.25465907481318e-11,0.324042010068729,0.0413661786733219
"ENSG00000275457.2","blue",0.72553546843259,1.1803997140967e-07,-0.331413480248002,0.0367057313387768
"EPHB6.1","blue",0.744319552926432,3.68316310836886e-08,-0.773255935418574,4.96222487119865e-09
"BFAR.1","blue",-0.937625607135274,4.99952779415093e-19,0.631638840465967,1.23788178885942e-05
"GON7.1","blue",-0.941371013773758,1.59310371190574e-19,0.737200598804762,5.79310829455191e-08
"AATF","blue",0.837680591649454,1.58408018277152e-11,-0.711204655820748,2.69831465396631e-07
"SMARCB1.1","blue",-0.881741234428624,5.77118515634063e-14,0.857765783360351,1.54849095532957e-12
"ENSG00000275895.8","blue",-0.900537573328101,2.54898549857297e-15,0.844052211047408,7.84938315636335e-12
"TADA2A","blue",-0.95984638943717,1.40946066346101e-22,0.727105860094168,1.07480280114921e-07
"PIP4K2B","blue",-0.791165095207105,1.23164631212442e-09,0.381219656069617,0.0152229910353847
"ENSG00000276517.1","blue",0.846214465450529,6.14126106777301e-12,-0.681928968139363,1.26479422255323e-06
"ENSG00000276691.1","blue",-0.812917759613155,1.8686788040759e-10,0.722916580157417,1.37813740350144e-07
"ENSG00000276709.4","blue",0.726533099900037,1.11225735349987e-07,-0.612113360357189,2.70186744361068e-05
"RMRP","blue",0.90158465042088,2.10431038293772e-15,-0.740501857681971,4.7042153977388e-08
"ENSG00000277368.3","blue",0.818060891680634,1.15436429088982e-10,-0.574229790502359,0.000106867142892192
"ENSG00000277687.1","blue",0.922070640784105,2.9955215354126e-17,-0.811175643552106,2.19255304664714e-10
"TRAC","blue",-0.911294470531757,3.18881827332551e-16,0.618113844643216,2.13752141765262e-05
"ENSG00000277978.2","blue",-0.781392636848494,2.67734928476127e-09,0.396302626270594,0.0113554365131013
"ENSG00000278017.2","blue",0.910784740847008,3.53946850582446e-16,-0.741853309873103,4.31598312600988e-08
"ZNF8","blue",0.872793132335604,2.12790412913292e-13,-0.88138660098817,6.08949646164186e-14
"TRIM69.1","blue",-0.893042411306808,9.47698001056922e-15,0.889722548947106,1.6441149145996e-14
"ENSG00000278330.1","blue",0.919130455892437,5.89849396586862e-17,-0.786691009178186,1.7662093974697e-09
"ENSG00000278434.1","blue",0.890100352644269,1.54557697705146e-14,-0.790480399932465,1.30223332393556e-09
"NAPRT.1","blue",-0.825973283970381,5.33822553720594e-11,0.770748679761171,5.97095948491453e-09
"ENSG00000278829.1","blue",0.906646170869104,8.0737345446598e-16,-0.774142588715178,4.64528313160698e-09
"ENSG00000278963.1","blue",0.940169039131947,2.31801297146354e-19,-0.775557088495558,4.17846145046243e-09
"ENSG00000278986.1","blue",0.924228313074021,1.79095538826962e-17,-0.72853054445676,9.86651907296545e-08
"ENSG00000278987.1","blue",-0.836431795508297,1.81139019777811e-11,0.435695833900741,0.00495235639270333
"ENSG00000279035.1","blue",-0.827752139342985,4.46459994240863e-11,0.661560650294988,3.35386204032076e-06
"ENSG00000279088.3","blue",0.863575227233006,7.39306806088877e-13,-0.861328570341775,9.87894137166076e-13
"ENSG00000279155.1","blue",0.963045002008291,2.99340017344656e-23,-0.810377680683125,2.35780553271609e-10
"TSTD3","blue",0.880502480650838,6.95647325642109e-14,-0.785518456448657,1.93846750991381e-09
"ENSG00000279283.1","blue",0.91236441476293,2.55643196436721e-16,-0.743115268726842,3.9805381739055e-08
"ENSG00000279345.1","blue",0.94355667027434,7.8900910571027e-20,-0.739624643278058,4.97331570922649e-08
"ENSG00000279352.1","blue",0.902397263176653,1.81072026910557e-15,-0.891280715615319,1.27232259415939e-14
"ENSG00000279432.1","blue",0.853344122277874,2.66045237103431e-12,-0.792425403461475,1.11096785770768e-09
"ENSG00000279433.1","blue",0.874856751847046,1.58898229771563e-13,-0.814733274178242,1.57916170050916e-10
"ENSG00000279520.1","blue",0.910142408736186,4.03319352155166e-16,-0.766118067483399,8.35335517162447e-09
"ENSG00000279583.2","blue",0.870291717769982,3.01145605223125e-13,-0.749343164527829,2.65172695529646e-08
"LINC00216","blue",0.891140594538043,1.30220113414736e-14,-0.9277865700969,7.41080484628867e-18
"ENSG00000279637.1","blue",0.901215277166113,2.2520917975311e-15,-0.582420895168878,8.05338247702865e-05
"ENSG00000279649.1","blue",0.767228205242677,7.71270431615550e-09,-0.91087115145564,3.47757385460365e-16
"ENSG00000279738.1","blue",0.815454697373633,1.47623338688602e-10,-0.928397534110327,6.3401656818879e-18
"ENSG00000279748.1","blue",0.925278861660181,1.38649217999726e-17,-0.648452294099667,6.04732430274786e-06
"ENSG00000279762.3","blue",0.916516595366535,1.05474568866725e-16,-0.672524618905146,2.00280634150401e-06
"ENSG00000279766.1","blue",0.864683893868011,6.39557712818837e-13,-0.486977238529024,0.00143924851490401
"ENSG00000279901.1","blue",0.884335358535453,3.87627174289648e-14,-0.661421702040451,3.37539249728552e-06
"ENSG00000279977.1","blue",0.91881945716605,6.32724231466111e-17,-0.748966953168569,2.7185031481881e-08
"ENSG00000280071.5","blue",-0.910829685655633,3.5071467689373e-16,0.75284501779772,2.09931231861848e-08
"ENSG00000280138.1","blue",0.906449350136393,8.38861169637069e-16,-0.763082401631483,1.03673029388473e-08
"ENSG00000280195.3","blue",0.858565878587361,1.40131343094456e-12,-0.543706274705849,0.000287904995884647
"ENSG00000280287.1","blue",0.787936435234256,1.59896086275254e-09,-0.939179433956202,3.13836144628531e-19
"ENSG00000280383.1","blue",0.835304378606655,2.04254049471418e-11,-0.928558786221467,6.08296766239877e-18
"ENSG00000280486.2","blue",0.910424745752545,3.80867687451414e-16,-0.808542963541514,2.78298222940938e-10
"CCDC163","blue",-0.933991267689005,1.42015350172098e-18,0.80699299357618,3.19699412079596e-10
"LINC01232","blue",-0.783364523395648,2.29643313790198e-09,0.299770236555784,0.0602076595501598
