"Gene","ModuleColor","kME_turquoise","p.kME_turquoise","GS_Activation_Status.Activated","PValue"
"ATP5F1B","turquoise",0.983226337666296,9.58396838063531e-12,0.889991668004581,3.89092888642622e-06
"PTGES3","turquoise",0.950121190581535,1.80430097675254e-08,0.80635103830866,0.00016131237372962
"BCL7A","turquoise",0.846828595051701,3.50250086737582e-05,0.927823800930703,2.25733727620555e-07
"TNS2","turquoise",-0.974601710486857,1.70948376180602e-10,-0.900452040557184,1.98951862570966e-06
"GLI1","turquoise",-0.913224851774424,7.87798095648058e-07,-0.873991530505122,9.63225658552199e-06
"METAP2","turquoise",0.948798245734853,2.15948843936504e-08,0.841266612429573,4.4264011114369e-05
"ITFG2","turquoise",-0.958662226032338,4.95729510221957e-09,-0.959520763316743,4.2897944395089e-09
"FOXM1","turquoise",0.968891547021577,6.96302665904124e-10,0.994693994357954,3.13080357715784e-15
"ARPC3","turquoise",0.901259247671658,1.88345298293e-06,0.945806905306074,3.18772414631914e-08
"VPS29","turquoise",0.785339085950891,0.000312435852581035,0.913241832414081,7.86755935883823e-07
"DUSP16","turquoise",0.912224496009014,8.51292748616554e-07,0.817464849686449,0.0001100735264497
"CDK2AP1","turquoise",0.943008195656392,4.50087004705405e-08,0.80493889999927,0.00016904849183142
"OAS2","turquoise",0.972627842999988,2.87159018357375e-10,0.920439294070815,4.37568534785552e-07
"GTF2H3","turquoise",0.968816698660486,7.07974129572595e-10,0.862095193470661,1.75254215794429e-05
"EIF2B1","turquoise",0.959301464136604,4.45253794276216e-09,0.842272900906616,4.24562357435178e-05
"RFC5","turquoise",0.961783024604362,2.88552566290477e-09,0.887431744195463,4.53869901527696e-06
"COPZ1","turquoise",0.93894559178517,7.2091645538417e-08,0.954910131661504,9.01602022699389e-09
"CAND1","turquoise",0.946791135900915,2.81130365757284e-08,0.823799117062018,8.75166975788516e-05
"NUP107","turquoise",0.922052288385383,3.80783474806857e-07,0.793035726702705,0.000247363030517079
"TIMELESS","turquoise",0.992340999332596,4.06253515667147e-14,0.977174546801689,8.14950776734376e-11
"MRPL51","turquoise",0.974259204145165,1.87582778236535e-10,0.924363336549364,3.10384058993472e-07
"GAPDH","turquoise",0.963955485404001,1.92672264174719e-09,0.975664065212252,1.27113966278384e-10
"NOP2","turquoise",0.864303353307377,1.57492316186816e-05,0.709121778272056,0.0020984424582944
"COPS7A","turquoise",0.85373461555628,2.58522778279546e-05,0.659949777064826,0.00540373910947114
"CDCA3","turquoise",0.960512984563513,3.61526449468149e-09,0.984878565068181,4.65797205188524e-12
"USP5","turquoise",0.98496138463299,4.48327933309173e-12,0.929704213081346,1.88603721173375e-07
"TPI1","turquoise",0.973630067245966,2.21757083525228e-10,0.988682848755289,6.18822154275265e-13
"PTPN6","turquoise",0.871836370953978,1.07818927633937e-05,0.854831159026844,2.46007928299583e-05
"LPCAT3","turquoise",0.899113791005644,2.17647993303487e-06,0.927503168716575,2.32645748963317e-07
"LDHB","turquoise",0.926438718204804,2.56895706671897e-07,0.799493372118338,0.000201827041943953
"CMAS","turquoise",0.985686600493711,3.1781329678772e-12,0.91617054326971,6.2359264460197e-07
"COX6A1","turquoise",0.972930769032528,2.65851976102878e-10,0.860543340960281,1.88718523213659e-05
"TMEM14C","turquoise",0.956725153761791,6.79543722274466e-09,0.830934133769409,6.68591910307271e-05
"PAK1IP1","turquoise",0.944940495096929,3.55376986840411e-08,0.80377564070812,0.000175650313870885
"FBXO5","turquoise",0.96229703043468,2.62817761620285e-09,0.969189064727807,6.51518545450884e-10
"FANCE","turquoise",0.963084623631256,2.27189605962309e-09,0.903515980397335,1.61192520380665e-06
"MCM3","turquoise",0.979609100012471,3.72434634292864e-11,0.934810505070708,1.1279047876237e-07
"RNF8","turquoise",0.900094782336006,2.03804815108322e-06,0.892726989116571,3.28675721455397e-06
"BACH2","turquoise",-0.756901324808782,0.000687554631148101,-0.743970250662369,0.000951703204799664
"TREML2","turquoise",0.806884985240904,0.00015846495894931,0.906038086525978,1.34837106396277e-06
"BAG2","turquoise",0.974297121104672,1.85675772484749e-10,0.981365176786404,1.99200327582095e-11
"CCNC","turquoise",0.944564853751265,3.72324500389538e-08,0.803091995643862,0.000179629049217796
"ASCC3","turquoise",0.982057592402097,1.53099354362318e-11,0.887779052704654,4.44582050578994e-06
"VNN2","turquoise",-0.859377462962974,1.99395955967541e-05,-0.908527190795796,1.12496158305816e-06
"C6orf62","turquoise",0.910261867199779,9.8851861214885e-07,0.750123160370575,0.000817234469764464
"GMNN","turquoise",0.993507456919922,1.28182827877304e-14,0.96034461125787,3.72289115683462e-09
"SNX3","turquoise",0.919809610258856,4.61604839401472e-07,0.904775366419694,1.47535114730487e-06
"PERP","turquoise",0.96671732933101,1.11087493395068e-09,0.967035780158821,1.03945465273811e-09
"SLC39A7","turquoise",0.961033141166645,3.29936365408324e-09,0.933498062085158,1.29220795537138e-07
"HSD17B8","turquoise",0.866957351082424,1.38168502563172e-05,0.701274618234397,0.00247000708055339
"CUTA","turquoise",0.889401759596891,4.03281396365218e-06,0.784951401509873,0.000316055332784883
"BYSL","turquoise",0.955890322173487,7.75063234784279e-09,0.878531930436978,7.54415178613911e-06
"FAM120B","turquoise",-0.936781500082521,9.14628734886865e-08,-0.971369995297137,3.91975508280123e-10
"PPP2R5D","turquoise",0.987128896945045,1.51682745154762e-12,0.931365973021404,1.60239766371658e-07
"SRF","turquoise",0.914859024577072,6.92703209161618e-07,0.950199686880261,1.78489331852072e-08
"COX7A2","turquoise",0.983251144514101,9.4858121402709e-12,0.895260455338302,2.79978908348056e-06
"SENP6","turquoise",-0.849509930949429,3.11848222403946e-05,-0.963275080967216,2.19221765222124e-09
"VEGFA","turquoise",0.712492926938173,0.0019534286498927,0.740904222621106,0.00102517558840617
"FBRSL1","turquoise",-0.951715057322601,1.44355077690553e-08,-0.928329173147034,2.15193206642278e-07
"ERBIN","turquoise",-0.894529591761702,2.93356105773297e-06,-0.873681494691713,9.79098778454599e-06
"HMGCS1","turquoise",0.915321037300233,6.67653022064576e-07,0.984305082067373,6.0353342075777e-12
"DAP","turquoise",0.756380392309247,0.000696879063524857,0.870786085053621,1.13826698400715e-05
"NNT","turquoise",0.991043286322186,1.2110130734673e-13,0.954820015609737,9.14071169292868e-09
"MRPS27","turquoise",0.949607784748862,1.9357232411924e-08,0.81839823644231,0.000106474364316159
"PFDN1","turquoise",0.945263386273124,3.41338340592403e-08,0.953117102167377,1.1789100474311e-08
"APBB3","turquoise",-0.987961381606039,9.51954470229715e-13,-0.920116404853497,4.49757740812522e-07
"HMGCR","turquoise",0.950662987171269,1.67392736889762e-08,0.965768396596743,1.34906227524315e-09
"CERT1","turquoise",-0.92663322966016,2.52310962449084e-07,-0.896341520921122,2.6113823619992e-06
"FAF2","turquoise",0.978830570095936,4.83130452365329e-11,0.915543116365494,6.55887779687639e-07
"CLK4","turquoise",-0.818686724125477,0.000105381983075831,-0.915440702577732,6.61291416900696e-07
"THG1L","turquoise",0.931499792046708,1.58122633030663e-07,0.795831068581743,0.000226707145328604
"CNOT6","turquoise",0.933369118493083,1.30939350278546e-07,0.901011735286262,1.91545491405145e-06
"MSH3","turquoise",0.909461358755306,1.04963102712351e-06,0.794606311581542,0.000235573921127406
"RASGRF2","turquoise",-0.895315938960942,2.78984772606529e-06,-0.975263703579018,1.42343881464978e-10
"CCNG1","turquoise",0.932089043568274,1.49080348149941e-07,0.838045051215046,5.04903850686837e-05
"LMNB1","turquoise",0.983106200143321,1.00717194287327e-11,0.984908004303161,4.59522011078746e-12
"ARRDC3","turquoise",-0.926419662459906,2.57348638514754e-07,-0.926638483646342,2.52188092623701e-07
"ARB2A","turquoise",-0.9243378728071,3.1109480696853e-07,-0.884268031656572,5.46278204690761e-06
"TARS1","turquoise",0.948989398680993,2.10476001109621e-08,0.892774427278651,3.27702278682927e-06
"GNPDA1","turquoise",0.943156181222168,4.42145289055671e-08,0.796182324657389,0.000224215859332757
"PCDH12","turquoise",-0.968235784808966,8.04375641852244e-10,-0.900547615517944,1.97670270124584e-06
"NUP155","turquoise",0.966538511429356,1.15278459571362e-09,0.856684568585006,2.26010186764836e-05
"NR3C1","turquoise",-0.829349773160015,7.1052645571082e-05,-0.841714162883492,4.34522070827555e-05
"PPWD1","turquoise",-0.922302950704838,3.72547069921021e-07,-0.839771244647716,4.70690452605995e-05
"TTC33","turquoise",0.915229521886786,6.72553046825926e-07,0.806788876603702,0.000158974379230445
"RARS1","turquoise",0.896539639192226,2.57804319601551e-06,0.785222991324273,0.000313516115703428
"CSNK1A1","turquoise",0.952456989136791,1.29783420268305e-08,0.815421873444595,0.000118305842827649
"HMGXB3","turquoise",0.935959731372598,9.98955550495797e-08,0.985161113914171,4.0848772952217e-12
"EHHADH","turquoise",0.906418815491463,1.31194976486462e-06,0.789588468790161,0.000274959216285588
"SMC4","turquoise",0.972071286207777,3.30121819123498e-10,0.986888559661529,1.72545325590807e-12
"TIMMDC1","turquoise",0.886018405684999,4.93372769925655e-06,0.840871871936484,4.49905154246332e-05
"CRBN","turquoise",-0.925798412098261,2.72490877305147e-07,-0.852451748995587,2.73837386717602e-05
"BCL6","turquoise",0.752884785394489,0.000762172834001913,0.619607170007304,0.0104699144959852
"ARMC8","turquoise",-0.72310480794313,0.00154911391155224,-0.829003457128314,7.19978973531441e-05
"TFDP2","turquoise",-0.966690351335655,1.11711320241693e-09,-0.86185421491822,1.77290460251722e-05
"PDCD10","turquoise",0.953548175910186,1.10636841409375e-08,0.964743022756108,1.6541364185875e-09
"ECT2","turquoise",0.971013297337876,4.27060393543237e-10,0.988173267996516,8.41154265110393e-13
"GNAI2","turquoise",0.834427921354774,5.83373960215991e-05,0.857434511845348,2.183156572443e-05
"USP9Y","turquoise",-0.985437087602021,3.58446263408339e-12,-0.937305506312269,8.64080486719778e-08
"HYAL1","turquoise",-0.845748165328458,3.66804392016716e-05,-0.790528106456635,0.000267196401874978
"SNX4","turquoise",0.95866822969978,4.95233687321779e-09,0.90431203529048,1.52441157706493e-06
"PLXNA1","turquoise",-0.794364672262003,0.000237356784889601,-0.803892811374199,0.000174975795823386
"ATP6V1A","turquoise",0.925099182064448,2.90431545498963e-07,0.866269566247743,1.42973779586173e-05
"ABTB1","turquoise",-0.968648477201874,7.34816687068162e-10,-0.896259662947468,2.6252632550492e-06
"MRPL3","turquoise",0.942548574620557,4.75531162984561e-08,0.799214004913281,0.000203641378687088
"MAPKAPK3","turquoise",0.86066422448805,1.8763944687946e-05,0.916498978664792,6.07231584619441e-07
"RRP9","turquoise",0.936746470246532,9.18095630721084e-08,0.833535183572161,6.04233252729748e-05
"DNAH1","turquoise",-0.917414756352549,5.63519542749433e-07,-0.803309678402865,0.000178354126116537
"SSR3","turquoise",0.982283140050583,1.40208577573624e-11,0.960588630304212,3.56778139340388e-09
"NKTR","turquoise",-0.986580768091702,2.02810862508455e-12,-0.932238475218145,1.46858396491459e-07
"SPCS1","turquoise",0.907899529364902,1.17810405533439e-06,0.766531390088723,0.000532786841855497
"INO80D","turquoise",-0.941213106670258,5.56516516973555e-08,-0.880746295015255,6.67314835575796e-06
"DGUOK","turquoise",0.93435924677432,1.18226737113468e-07,0.786717531191019,0.000299842852205091
"TTL","turquoise",0.886542422736534,4.78401458557899e-06,0.947663100940709,2.51010182097977e-08
"ACTR1B","turquoise",0.907762197018707,1.19001048704963e-06,0.758635576106184,0.000657247781792227
"ZAP70","turquoise",-0.907642313306788,1.20048723428103e-06,-0.780737366310906,0.000357685507469374
"ACTR3","turquoise",0.981289565388903,2.04886520298927e-11,0.963763807858093,1.99857785172729e-09
"EPB41L5","turquoise",-0.945060655321073,3.50096355946902e-08,-0.856680111120271,2.26056592022239e-05
"SF3B6","turquoise",0.95708597569718,6.41478292016134e-09,0.823037540405761,9.00053742567754e-05
"DNAJC27","turquoise",-0.864878702753501,1.53121310156081e-05,-0.946762228814503,2.82179348433852e-08
"TANC1","turquoise",0.904098877713335,1.54744115537119e-06,0.750041673576705,0.000818907387274855
"PSMD14","turquoise",0.988106364117033,8.74879407390069e-13,0.934186597134422,1.20364684259365e-07
"SNX17","turquoise",0.880113670813527,6.91286095878984e-06,0.936930530502155,9.0000329225838e-08
"PPM1G","turquoise",0.984950405699594,4.50611002559779e-12,0.975184787315781,1.45522855769991e-10
"MOGS","turquoise",-0.829325118458055,7.1119595101311e-05,-0.635251269161614,0.00818772103622241
"PCGF1","turquoise",0.839126274906671,4.83239474107504e-05,0.77762763505628,0.000391226769192754
"RTN4","turquoise",0.759599065136384,0.000640890527255638,0.62170091360782,0.0101383700991234
"HTRA2","turquoise",0.932973248128403,1.36337318980014e-07,0.917239572733504,5.71668563237698e-07
"MRPL19","turquoise",0.89062376051353,3.7435948276532e-06,0.747512613940354,0.00087224251416553
"FANCL","turquoise",0.919137068662387,4.8850403460083e-07,0.906893755232408,1.2676857036211e-06
"STAT1","turquoise",0.900313228627615,2.0082573370377e-06,0.987421762386571,1.29211141009497e-12
"DNAH6","turquoise",-0.804647946632773,0.000170680082976598,-0.809632331755885,0.000144465506842267
"USP34","turquoise",-0.97141279296023,3.87936321742196e-10,-0.897637874032186,2.39967911506567e-06
"CCT4","turquoise",0.943065154670062,4.470160294937e-08,0.797930648231932,0.000212150826944698
"PDCL3","turquoise",0.975781047461627,1.22936037264831e-10,0.928382026082855,2.14115399605797e-07
"MOB4","turquoise",-0.828389018248518,7.37008021790366e-05,-0.670322683858136,0.00448888066605097
"IL18R1","turquoise",0.868362513183888,1.28771965508678e-05,0.951007429651258,1.59528694269361e-08
"IL18RAP","turquoise",0.797191430233922,0.000217184670981772,0.688056149245579,0.0032150934523469
"STK16","turquoise",0.97639745440367,1.02804748916919e-10,0.934324347612779,1.18656277252041e-07
"HDLBP","turquoise",0.96315749377672,2.24112374260888e-09,0.829877668080636,6.96317206910511e-05
"PPP1R7","turquoise",0.995993586400875,4.39598990625852e-16,0.93962857654348,6.67549900750635e-08
"PLEKHB2","turquoise",0.789116820107823,0.000278925535799432,0.795695784865587,0.000227672744537183
"GORASP2","turquoise",0.937387041045159,8.56432910360653e-08,0.8922189517948,3.39254742997161e-06
"PRKD3","turquoise",-0.902624666176901,1.71491548106193e-06,-0.986806118576381,1.80245291381911e-12
"DARS1","turquoise",0.992726474187528,2.8330096041059e-14,0.970196369313713,5.17653722242422e-10
"COX7A2L","turquoise",0.962522125113123,2.52180243004124e-09,0.842284207129232,4.24362808603587e-05
"ORC4","turquoise",-0.817447778881754,0.000110140283040121,-0.889265653157592,4.06616266929454e-06
"ATF2","turquoise",0.952613706756505,1.26871402519772e-08,0.910657380977594,9.59453829591203e-07
"AAK1","turquoise",-0.973970547104683,2.02657141780056e-10,-0.960846784591968,3.40971904662693e-09
"ARID3A","turquoise",0.867602779772665,1.33783316008521e-05,0.907634164292705,1.20120220753796e-06
"GRIN3B","turquoise",-0.966585517415103,1.14163918483875e-09,-0.875785163111882,8.75581677668196e-06
"MSH6","turquoise",0.949547955286077,1.95155546209303e-08,0.832247294909097,6.35420327103843e-05
"PLEKHA3","turquoise",-0.912632379380993,8.24899574161543e-07,-0.831821270316329,6.46027954875778e-05
"PARD3B","turquoise",-0.889149945517297,4.09469593201588e-06,-0.75756235590056,0.000675870275440341
"DHCR24","turquoise",0.934057647953037,1.21982826965914e-07,0.989934213770452,2.73383743068811e-13
"CACYBP","turquoise",0.938436812951341,7.62989857065032e-08,0.801089350026873,0.000191717161667123
"SCP2","turquoise",0.951565043651371,1.47464677460149e-08,0.937110030177638,8.82651974667421e-08
"RALGPS2","turquoise",-0.970822959793645,4.46855045881411e-10,-0.920666699214476,4.29152983468061e-07
"FAM20B","turquoise",0.949555514665249,1.94954901592096e-08,0.848515014329231,3.2566308762826e-05
"LRRC42","turquoise",0.972732604097647,2.79631252077159e-10,0.962724597370804,2.42927737510306e-09
"MRPL37","turquoise",0.97955969586361,3.78747683624033e-11,0.877799586880479,7.8524752488698e-06
"PARK7","turquoise",0.989592228956603,3.45105109811782e-13,0.905768627692294,1.37466174051325e-06
"MECR","turquoise",0.907473385138877,1.21538240914131e-06,0.740084213009469,0.00104559276396043
"WDR77","turquoise",0.963910010054173,1.94356761267322e-09,0.948632982057646,2.2077765073133e-08
"ATP5PB","turquoise",0.982088531756217,1.51273261566036e-11,0.980089315861504,3.15609822378691e-11
"RAP1A","turquoise",0.87166474692681,1.08781991294916e-05,0.700352893216817,0.00251693703985977
"CAPZA1","turquoise",0.976418022234148,1.02184849833131e-10,0.948854649399506,2.1432151366467e-08
"TRIM62","turquoise",-0.9240806464529,3.18352309701127e-07,-0.758249561807644,0.000663896704262062
"ASH1L","turquoise",-0.992699460462202,2.90728073439297e-14,-0.940701419794179,5.90509729024429e-08
"GON4L","turquoise",-0.969852327421195,5.60447140329854e-10,-0.859188826254899,2.01170277445664e-05
"LAMTOR2","turquoise",0.958538265832486,5.06061968521236e-09,0.929248911146614,1.97080160135774e-07
"SRM","turquoise",0.961365168123398,3.11028438731862e-09,0.828733108985195,7.27430709254439e-05
"FBXO6","turquoise",0.921432910901894,4.01800213870053e-07,0.936679743399393,9.24730478210213e-08
"SWT1","turquoise",-0.939741907802172,6.5902800998831e-08,-0.811541158375321,0.000135357109390155
"MAD2L2","turquoise",0.978777017370807,4.91681228891557e-11,0.896909529266143,2.51675998972246e-06
"PRG4","turquoise",0.881279424608631,6.47660960080195e-06,0.700546516606693,0.00250701925712903
"MIIP","turquoise",0.892851019302068,3.26135727963413e-06,0.872679099584112,1.03193366113315e-05
"PRDM2","turquoise",-0.906982780629926,1.25953084699277e-06,-0.886678660185177,4.7457248665069e-06
"UCHL5","turquoise",0.920707011279529,4.27675573744868e-07,0.759590879632757,0.000641028070204436
"AGMAT","turquoise",0.948276420127828,2.31509904860145e-08,0.932235018020515,1.4690948310308e-07
"TFAP2E","turquoise",-0.928534772206448,2.11026232494867e-07,-0.929622664880535,1.9009873985389e-07
"CD2","turquoise",0.937761932213365,8.22005698827355e-08,0.828849606050118,7.24211793408086e-05
"TTF2","turquoise",0.995792570491712,6.18948641775732e-16,0.960300303434726,3.75166316187801e-09
"MRPS15","turquoise",0.985702014326302,3.15438128928035e-12,0.931133400859037,1.63976545552531e-07
"GNPAT","turquoise",0.93926371567087,6.95624786616938e-08,0.81561753777185,0.000117495864874043
"RRAGC","turquoise",0.979388789354901,4.0129760121386e-11,0.934735316507721,1.13681228704365e-07
"HPCAL4","turquoise",-0.96525757364376,1.49441695620365e-09,-0.937634096449521,8.33610501353028e-08
"BMP8B","turquoise",-0.890161498845962,3.85087074679926e-06,-0.766085155677798,0.000539259443309728
"ZNF684","turquoise",0.780195180042651,0.000363355941212054,0.638733208684785,0.00773806792426044
"RIMS3","turquoise",0.914966412634626,6.86810786029882e-07,0.937460585254491,8.4958422957855e-08
"AKT3","turquoise",-0.87683205137997,8.27602686194319e-06,-0.978521147407359,5.34345326927621e-11
"SLAMF1","turquoise",0.980962662416193,2.31096946720307e-11,0.896169632424553,2.64060189559769e-06
"KLHL12","turquoise",0.92762913830163,2.29909046319584e-07,0.792327359913685,0.000252837788393935
"SSX2IP","turquoise",0.847532474550875,3.39805503522221e-05,0.927429471861259,2.34259601662717e-07
"PINK1-AS","turquoise",-0.954418279194068,9.71462404091753e-09,-0.883729093208809,5.63499594758412e-06
"HMGCL","turquoise",0.882826495976497,5.93366096260042e-06,0.811000823883507,0.000137885557218605
"EBNA1BP2","turquoise",0.95639799446734,7.15705468952924e-09,0.824080217941868,8.6612734746107e-05
"CDC20","turquoise",0.987527466335862,1.21833103732806e-12,0.981775455864174,1.70640080680505e-11
"AKR1A1","turquoise",0.995113393777343,1.76121503091223e-15,0.927876388040909,2.24616892375709e-07
"PRDX1","turquoise",0.970295683686779,5.05832404127912e-10,0.887256266326709,4.58624469888934e-06
"DR1","turquoise",0.887143492481338,4.61702189246386e-06,0.931435389903697,1.59138546398396e-07
"PRDX6","turquoise",0.950744877193351,1.65493804076628e-08,0.872625954886782,1.03480048217621e-05
"DARS2","turquoise",0.953722232912471,1.07817517160753e-08,0.834994120066512,5.70458832606997e-05
"RSRP1","turquoise",-0.963372647144515,2.15233248186835e-09,-0.881818889511004,6.28272178314621e-06
"RCOR3","turquoise",-0.957976047966637,5.55261841593638e-09,-0.839897497302914,4.68266163136914e-05
"STMN1","turquoise",0.972220740221873,3.18078764700758e-10,0.97805250572637,6.20726252590364e-11
"NENF","turquoise",0.922782044237556,3.57224517759685e-07,0.796553591805758,0.000221607353996333
"CENPF","turquoise",0.949840671717227,1.87513294085482e-08,0.997469485694197,1.76975265259574e-17
"RPA2","turquoise",0.871587321139893,1.09218826252432e-05,0.825281680873875,8.28363008186281e-05
"TXNDC12","turquoise",0.923894595328696,3.23690698713091e-07,0.94095427369503,5.73497525911329e-08
"POLR1G","turquoise",0.826998407274891,7.76792709637963e-05,0.81370698205084,0.000125605797629123
"STK11","turquoise",0.895259608689433,2.79994101439564e-06,0.743680861111548,0.000958448045975291
"KMT2A","turquoise",-0.970146503108217,5.23677671831403e-10,-0.971352799123249,3.93608544572147e-10
"KPTN","turquoise",0.961870997240724,2.84001564578712e-09,0.87552811621878,8.87713480044578e-06
"KLF7","turquoise",-0.928181275493163,2.18233724488814e-07,-0.812803766052923,0.000129598796689252
"CA14","turquoise",-0.903417336019306,1.6230595290343e-06,-0.84752146290164,3.39966869016709e-05
"PHF3","turquoise",-0.836963298805267,5.27385368912534e-05,-0.922580592866553,3.63600974431563e-07
"ZNF430","turquoise",-0.890737256830027,3.71764513946844e-06,-0.882175459933072,6.15727106355163e-06
"VAMP8","turquoise",0.913881023691344,7.48366415042439e-07,0.917179135995739,5.74502965603795e-07
"MYL12B","turquoise",0.977691995187395,6.95049807971792e-11,0.978020659621225,6.27005653469759e-11
"FOXO3","turquoise",-0.865138273468536,1.51182941480351e-05,-0.720632272284747,0.00163659737483884
"ARMC2","turquoise",-0.91328052979683,7.84385306570845e-07,-0.867129156880451,1.36989587572158e-05
"RPN2","turquoise",0.954760683997009,9.22360708906801e-09,0.987509987679674,1.23027600926462e-12
"PPL","turquoise",-0.940429836021576,6.09258197045276e-08,-0.803435616264467,0.000177619970173099
"UCHL3","turquoise",0.971907220393966,3.43788619343279e-10,0.92016627890079,4.4785639365461e-07
"LDAH","turquoise",0.965578683832996,1.40156843556166e-09,0.878174131580413,7.69348946057876e-06
"CCND2","turquoise",0.983438058546595,8.77347840800493e-12,0.959280988834774,4.4679978857955e-09
"OTUD4P1","turquoise",-0.836172412958431,5.44346156747396e-05,-0.707840227492324,0.00215580914763539
"NDUFB3","turquoise",0.991864017218513,6.19322732542367e-14,0.949870381545719,1.8675207661106e-08
"GTF3C3","turquoise",0.904854092790442,1.4671493153567e-06,0.74147447072399,0.00101117037017626
"ITGB1BP1","turquoise",0.974131621068511,1.94122867089824e-10,0.977390585183292,7.6290300873136e-11
"CPSF3","turquoise",0.997890234974785,4.96100569912717e-18,0.940617463688033,5.9625240635719e-08
"CTNNAL1","turquoise",0.97667977300576,9.45704792537823e-11,0.967943080244909,8.57050687371353e-10
"ABITRAM","turquoise",0.860877382043733,1.85749296483032e-05,0.715166804931209,0.00184428995233318
"DYNC2I2","turquoise",0.9477110596048,2.4943659154489e-08,0.993056240537091,2.04914576685365e-14
"SET","turquoise",0.979403671480694,3.9928944653061e-11,0.870196852827911,1.17318712155895e-05
"GLE1","turquoise",0.94286919039275,4.57656980501806e-08,0.844346844452541,3.8924659506344e-05
"FBXW2","turquoise",0.833176565121053,6.1278609953404e-05,0.899749000007855,2.08596771632381e-06
"NDUFA8","turquoise",0.969704138547976,5.79789375932821e-10,0.914512785672701,7.11993963489224e-07
"RBM18","turquoise",0.955244024706189,8.56656920259025e-09,0.886932394155895,4.67510116072342e-06
"HSDL2","turquoise",0.904592213500263,1.49458245859816e-06,0.74850291813781,0.000851028994079016
"INVS","turquoise",-0.870862291526411,1.13381521677533e-05,-0.707278413790618,0.00218135559104358
"KDSR","turquoise",0.963123117569167,2.2555958642432e-09,0.904390864226016,1.5159686250949e-06
"FCF1","turquoise",0.91469796289808,7.01620969873109e-07,0.754337534606573,0.000734453365006412
"ACYP1","turquoise",0.897025320678418,2.49783050083075e-06,0.859321553159876,1.99920470035957e-05
"AREL1","turquoise",0.821010067151823,9.69198763982139e-05,0.777573559482171,0.000391832198391112
"TTLL5","turquoise",0.934926794429467,1.11424492405799e-07,0.871782454223884,1.08120704252939e-05
"ZC2HC1C","turquoise",-0.943180979114315,4.4082623026196e-08,-0.837233833202716,5.21686046170618e-05
"GPR75","turquoise",-0.901414546011283,1.86360545368889e-06,-0.732116091474152,0.00126187482229638
"ATAD2B","turquoise",-0.880952861623669,6.59640959684673e-06,-0.811650782294104,0.00013484886798986
"CRIPT","turquoise",-0.969696148232685,5.80848296703923e-10,-0.971509173581062,3.78970001878357e-10
"SLF2","turquoise",0.865938912099723,1.45333434362507e-05,0.845209555939355,3.75298474455386e-05
"PYROXD2","turquoise",-0.909136404123907,1.07533520172684e-06,-0.756258618194938,0.000699073667703321
"HELLS","turquoise",0.966520356775756,1.15711396401756e-09,0.97753935445599,7.28737075511812e-11
"GOT1","turquoise",0.979297737432331,4.13772922971050e-11,0.874881388477012,9.18864310900231e-06
"CAAP1","turquoise",0.908007236285308,1.16883675595976e-06,0.891321061087461,3.58654979119613e-06
"MOB3B","turquoise",0.96198936018729,2.77975102015195e-09,0.93888133366679,7.26118900870872e-08
"MLANA","turquoise",-0.866795201703813,1.39288964990572e-05,-0.784205256441079,0.000323119051563631
"MTHFD1L","turquoise",0.982299365014908,1.39318205709097e-11,0.907196114385284,1.24016956446797e-06
"LRP11","turquoise",0.909024996634961,1.08426934057346e-06,0.889623694537549,3.97893051263504e-06
"PCMT1","turquoise",0.94773225817842,2.48743717568838e-08,0.916528697255337,6.05769264751029e-07
"CYSTM1","turquoise",0.97843125004742,5.5006741985232e-11,0.892879422205591,3.25556407096984e-06
"CENPL","turquoise",0.985970651833179,2.76414388745812e-12,0.948759867500832,2.17062117017508e-08
"ACAT2","turquoise",0.977837743527981,6.64134914417955e-11,0.980184574129611,3.0526750465717e-11
"PDZD11","turquoise",0.922853244712732,3.54993641663589e-07,0.958763473700761,4.87424167064454e-09
"NUDCD1","turquoise",0.933605456645702,1.27804105969009e-07,0.862734832923851,1.69944327334503e-05
"EPC1","turquoise",-0.936438880414107,9.4902032551457e-08,-0.925349980885495,2.83884762935623e-07
"IQSEC3","turquoise",-0.848639122209664,3.23912312776913e-05,-0.773183539756691,0.000443631357831244
"CCDC77","turquoise",0.933779219789614,1.25539863108195e-07,0.84303317134914,4.11317561934273e-05
"TAF12","turquoise",0.861911981884674,1.76800534309655e-05,0.897967644924988,2.34820201268029e-06
"PROSER1","turquoise",0.971555968709875,3.74680857744918e-10,0.85326991658553,2.63985080383549e-05
"WBP4","turquoise",0.954060421025747,1.02514299484463e-08,0.891759995019966,3.49057414436883e-06
"ELF1","turquoise",-0.873261970510713,1.00092736609747e-05,-0.759314688322534,0.000645683219248543
"KDM3B","turquoise",-0.79596194983915,0.000225776201596094,-0.657989666927445,0.00559224897640324
"PLS1","turquoise",0.882012731881915,6.21425861432051e-06,0.733188748625062,0.00123079716602876
"TMPO","turquoise",0.981227690340099,2.09642412956942e-11,0.959935128474523,3.99610341853014e-09
"PPP3CC","turquoise",-0.918435328359772,5.17975846330396e-07,-0.784978980323606,0.000315796712802868
"LYPLA1","turquoise",0.995391960471193,1.16867170526391e-15,0.928511531057369,2.11493810996534e-07
"COPS5","turquoise",0.883851157051214,5.59559594755049e-06,0.720999950337411,0.00162333954086286
"TRIM25","turquoise",0.959001812871547,4.68340151417851e-09,0.882875166625028,5.91722279733742e-06
