"Gene","ModuleColor","kME_brown","p.kME_brown","GS_Activation_Status.Activated","PValue"
"TRIM13","brown",-0.956304878738712,1.1655259157168e-06,-0.901839958772335,6.07457501273263e-05
"SPIRE2","brown",-0.782411552259698,0.00263075720929944,-0.658954742505021,0.0197759231827505
"TMEM231","brown",0.950915941678857,2.06580279467236e-06,0.606813528673961,0.0364209619780671
"CCNI2","brown",-0.933921320474897,8.87395291767985e-06,-0.611548754119341,0.0345980061638188
"IPO7","brown",0.993979887273864,6.16468902296648e-11,0.825974712732571,0.000931124804036688
"TECPR1","brown",-0.995018894580911,2.39480612003881e-11,-0.803775314198228,0.00163094760604198
"CHKB-DT","brown",-0.974622409806323,7.94409188325334e-08,-0.799026457321396,0.0018224303040143
"HMGN1","brown",0.963111020059469,5.05642428349512e-07,0.909063830142346,4.19709408339546e-05
"ITSN1","brown",0.896130221412957,7.97978032288127e-05,0.779937276956375,0.00277129265597386
"DPP9-AS1","brown",-0.911341613459919,3.71168710183256e-05,-0.462578455481925,0.129968735574268
"PLPP6","brown",-0.978644329542327,3.37517029523757e-08,-0.859341930559641,0.000340759195943236
"RNPS1","brown",0.964292953679734,4.30524030222453e-07,0.908125666351175,4.41095860854716e-05
"DOK6","brown",-0.990000546298888,7.74248316856611e-10,-0.803834637507045,0.0016286576020365
"JPT2","brown",0.970984711247636,1.54264594560962e-07,0.872865755996319,0.000210498056627357
"ATP10A","brown",-0.948559222655015,2.60126797613398e-06,-0.531139321070834,0.0755773085910989
"PSMB8-AS1.1","brown",-0.793759618763673,0.0020544526302676,-0.535100510140887,0.0730183901790299
"NELFE.1","brown",0.798519384837327,0.00184385046196937,0.627167799675282,0.0290472899952422
"RGL2","brown",-0.815067726907864,0.00123748985518366,-0.39783384655392,0.200282310165385
"PFDN6.1","brown",0.91417934400501,3.1699738750652e-05,0.74034714114522,0.00589413814271436
"SKIC2.1","brown",0.863186143546587,0.000298683561888744,0.39425445035437,0.204734031760636
"PRRC2A.1","brown",0.834834457781611,0.000728441652775366,0.742259353791539,0.00570035957402063
"CCHCR1.2","brown",0.946135917488899,3.26102376568213e-06,0.808423323402144,0.0014588630483975
"ABCF1.1","brown",0.932168667792509,1.00846394600281e-05,0.741302979554637,0.00579666623790972
"HLA-A.1","brown",-0.993473768185332,9.22217412696945e-11,-0.805227339831505,0.00157560143201226
"HACD2","brown",0.979668751754009,2.64421815781045e-08,0.758074234374852,0.00427592950460582
"COLQ","brown",-0.947501325158085,2.87480261258166e-06,-0.621308058053229,0.0310483147442128
"ENSG00000206567.11","brown",0.867341088481349,0.00025787662002146,0.795885518136054,0.00195823287662259
"SELENOH","brown",0.991933197580417,2.65405383502007e-10,0.825539709533342,0.00094208921763233
"TSN","brown",0.992067165641593,2.44141621418262e-10,0.795521289734347,0.00197446808353505
"TRBV6-5","brown",-0.930495599324262,1.13586505592686e-05,-0.716409512934822,0.00876237218284604
"TRBV19","brown",-0.992857766620824,1.4462520341183e-10,-0.798126861407836,0.00186056375775417
"TRBV27","brown",-0.884015511119944,0.000135642132516885,-0.803955303718692,0.00162400724561578
"TRAV8-3","brown",-0.951968392412031,1.8569416854268e-06,-0.604455862896792,0.0373537173162707
"TRAV35","brown",-0.810587499313801,0.00138366895462359,-0.387124891213677,0.213779666343608
"TRAV41","brown",-0.901288600406062,6.24114447452937e-05,-0.456240592319077,0.136011423525677
"RPL17P39","brown",0.818102342754218,0.00114544270530692,0.389294037441219,0.211002381100684
"OR2A42","brown",-0.922484334439109,1.93306950087295e-05,-0.583187123525377,0.0465518176577937
"ENSG00000213062.6","brown",0.915820737590338,2.88635516448147e-05,0.556543669835873,0.0601927822117515
"GIMAP1","brown",-0.975055751904236,7.29392243822686e-08,-0.883249588953455,0.000139993281285409
"ARHGEF35","brown",0.935120032863496,8.11434042870063e-06,0.81897162362865,0.00112007358121452
"SUPT4H1","brown",0.942879656753167,4.34914572538651e-06,0.542841770005899,0.0681904220723002
"GSTM2","brown",-0.890129057660461,0.00010457601842509,-0.80624306833741,0.00153775061904692
"HAUS7","brown",0.995299308329555,1.7933037940364e-11,0.777176010490372,0.00293480607675068
"LCAT","brown",-0.954238496017602,1.4633124657698e-06,-0.826454901518834,0.000919136096378654
"ARL2","brown",0.972234006303958,1.24054357474042e-07,0.887005731127725,0.000119657409092085
"RBMXL1","brown",0.958348898632398,9.20435890207143e-07,0.581528463576853,0.0473303837449534
"RPLP0P6","brown",0.829645484103384,0.000842472978248296,0.638114009117592,0.025560891048855
"C8orf82","brown",-0.929601416849059,1.20898227410629e-05,-0.804058175797788,0.00162005070784187
"SLX1A-SULT1A3","brown",-0.888821357500344,0.000110697240612525,-0.453793846435342,0.138392063509798
"ENSG00000213600.3","brown",-0.920379117440162,2.20223864631844e-05,-0.778243890649562,0.00287072198648557
"ZNF134","brown",-0.991564470691704,3.31662665809277e-10,-0.791273088959208,0.00217153842898052
"DDX47","brown",0.934112202291795,8.74937466229161e-06,0.507839882758369,0.0918769911140094
"ZNF845","brown",-0.978784494198496,3.26662191873103e-08,-0.85859031411339,0.000349498593623111
"CSNK1E","brown",0.960280049656652,7.28323550576026e-07,0.908289413693732,4.37302659349101e-05
"AP1G2","brown",-0.987370563353695,2.47746149038524e-09,-0.819542744068208,0.00110364309272367
"ZNF90","brown",0.989903184897013,8.12550148532826e-10,0.787578620820809,0.00235484343097031
"LYRM4","brown",0.982265098077546,1.34126327528275e-08,0.845290496339769,0.000535102918801126
"FIS1","brown",0.951277372397563,1.99207927652321e-06,0.809617746792877,0.00141698506534179
"VAC14-AS1","brown",-0.933344603170746,9.25888524964053e-06,-0.843952034948845,0.000557331625873188
"HAUS3","brown",-0.973546808928846,9.75879971178864e-08,-0.849728494931924,0.000466277266435944
"PPME1","brown",0.970328085740454,1.72337170477021e-07,0.850253540476819,0.000458613412796555
"NUTM2D","brown",-0.919390678516003,2.33839508578636e-05,-0.723374352791546,0.00783895421058342
"B3GALT9","brown",0.894228149533798,8.70886825730585e-05,0.720396177969758,0.00822441342282678
"IFRD2","brown",0.960490887729199,7.09450616187741e-07,0.565334096177793,0.0554198785422625
"GUCY2C-AS1","brown",0.932676059481573,9.7214984828189e-06,0.820814083224919,0.00106773492504127
"HLA-F-AS1.2","brown",-0.932258496505563,1.00195804623902e-05,-0.843996761346601,0.000556577458858201
"GOLGA8B","brown",-0.970670385700536,1.62717201779865e-07,-0.614598449414027,0.0334590871338727
"VPS16","brown",0.967038752224207,2.89907700198887e-07,0.818706881563925,0.00112775351664563
"ARHGAP27P1-BPTFP1-KPNA2P3","brown",-0.972692610053101,1.14230569751008e-07,-0.620666253823903,0.031273343196252
"SLC35E2A","brown",-0.829278204489038,0.000851037001661944,-0.701008356771261,0.0110903748093026
"KRT18P57","brown",-0.835708209422194,0.000710478972532046,-0.761232819402055,0.00402722859709958
"CYB5RL","brown",0.941723114116507,4.79817086599294e-06,0.561463118640055,0.0574878582547539
"RBM33-DT","brown",-0.9503006202549,2.196278870963e-06,-0.829990374646064,0.000834491758347408
"RBM38-AS1","brown",-0.961345763530834,6.36867988796595e-07,-0.766376585886298,0.00364586709508126
"VAMP2","brown",-0.98786340362704,2.03202937955426e-09,-0.847307037579493,0.000502917856421402
"HCG27.1","brown",-0.886410677678541,0.000122714261049041,-0.773811066948842,0.00314388162279331
"ZNF816-ZNF321P","brown",-0.717356465865403,0.00863227824773591,-0.611131344156633,0.0347560186731717
"FAM200C","brown",0.803806703088819,0.00162973562159588,0.512573040368095,0.0883899752281311
"PPP2R2A","brown",0.993463295373425,9.29624462270138e-11,0.806464946788143,0.0015295761145371
"TRIM16","brown",0.92833168729736,1.31914250607078e-05,0.547576802583733,0.0653484078323986
"FADS3","brown",0.92421569646957,1.73175769564599e-05,0.521781673936916,0.081864507341974
"ENSG00000223446.3","brown",-0.937324291994017,6.8522224312392e-06,-0.737111022915986,0.00623332392349544
"LINC00205","brown",-0.988774106694952,1.37788230619431e-09,-0.677196453932572,0.015553911390241
"SLC25A5-AS1","brown",0.961229145477386,6.4640561189318e-07,0.88365271986346,0.000137689728259941
"PRKAR2A-AS1","brown",-0.722185801394498,0.00799112736730127,-0.594808396515901,0.0413483884326465
"ATXN1L","brown",-0.883944999320869,0.000136038223957789,-0.431241885846294,0.161605300403709
"HNRNPA1L3","brown",0.959295199186192,8.21835908133518e-07,0.905004719213994,5.1847779111839e-05
"TNK2-AS1","brown",-0.786363619540343,0.00241763571900383,-0.378029846165669,0.225664518781322
"LAMTOR5-AS1","brown",-0.781281578001449,0.00269424680826574,-0.484229639863781,0.110655997856531
"LINC00863","brown",-0.979051098728261,3.06784000163689e-08,-0.836670442526632,0.000691095781722957
"ENSG00000225092.2","brown",-0.919088707869239,2.38128712778559e-05,-0.740358348675495,0.00589298815135229
"SLC9A3-AS1","brown",0.96187574327136,5.94922159670505e-07,0.613201692920107,0.0339773235461808
"PLEKHM1","brown",-0.955307501779855,1.302555054006e-06,-0.585566808708123,0.0454506454749924
"ENSG00000225313.6","brown",-0.885642355909507,0.000126751258720071,-0.697043442164129,0.0117575993092665
"LINC01504","brown",-0.925040476646566,1.64187262489881e-05,-0.79118994152284,0.0021755398671914
"ENSG00000225450.1","brown",-0.970443002254457,1.6905843745695e-07,-0.834662167874284,0.000732024680755732
"TMA7B","brown",-0.981105942776329,1.83717825229213e-08,-0.76292622422649,0.00389849321413944
"MIAT","brown",-0.96427157868544,4.31798583031455e-07,-0.569250871821337,0.0533808970312863
"FAM229A","brown",-0.963414504135057,4.85431312294878e-07,-0.883906352532177,0.0001362557011568
"ERCC6","brown",-0.964685385969013,4.07650540719125e-07,-0.884821853408041,0.000131176437379626
"NOL7","brown",0.944215741825906,3.87254532935404e-06,0.542502951659182,0.0683969943937475
"ENSG00000225963.9","brown",-0.935129315023131,8.10866624178998e-06,-0.770076219191151,0.00338900292262677
"SGMS1-AS1","brown",-0.960656325615142,6.94915450585069e-07,-0.867263116563402,0.000258599978163679
"ENSG00000226310.3","brown",-0.882740389594556,0.000142945893280548,-0.775720238213163,0.00302391551055742
"GTF2H4.2","brown",0.803315354848557,0.00164878693589495,0.420288489314835,0.173717038151257
"PLCG1-AS1","brown",-0.869891310047117,0.000235073561895103,-0.775619876814188,0.00303013372057014
"DOCK8-AS2","brown",-0.938331091763894,6.33013358753322e-06,-0.551469578368532,0.0630741114300421
"ENSG00000227218.8","brown",-0.99186807917703,2.76261938948524e-10,-0.83421864391433,0.00074131115180563
"IER3.2","brown",0.917378583717865,2.63603885137315e-05,0.700505648778235,0.0111733755129587
"LINC01806","brown",-0.930791905657671,1.11242298182257e-05,-0.813552208542976,0.00128553757349716
"LTB.1","brown",-0.995705423020696,1.14219816376426e-11,-0.789117287632797,0.00227712014435953
"ENSG00000228086.2","brown",-0.930114772464846,1.16656515584756e-05,-0.827401223936783,0.000895858559137763
"ENSG00000228172.6","brown",-0.945372605362502,3.49418537533747e-06,-0.847847450836855,0.000494553387299538
"CHMP3-AS1","brown",-0.969649513457102,1.92744760203301e-07,-0.762581160270193,0.00392446877092548
"ENSG00000228427.6","brown",-0.879934984164048,0.00016009793829821,-0.467238034658962,0.125639565636589
"C2orf92","brown",-0.833488828933859,0.000756789965162083,-0.437827276492482,0.154588267926246
"RAB11FIP1P1","brown",-0.958379929498285,9.17060473846503e-07,-0.847686409754054,0.000497034589956109
"SNHG26","brown",0.932652026767353,9.73846204451268e-06,0.56439396371905,0.0559172677349596
"ENSG00000228655.7","brown",-0.989000240918631,1.24505293228721e-09,-0.802861132803,0.00166655025569803
"LINC00659","brown",-0.927024526685515,1.44068011087307e-05,-0.785972902997313,0.00243809738679863
"ENSG00000228826.4","brown",-0.925805020426157,1.56187937711696e-05,-0.837286034289351,0.000678911662357965
"ENSG00000228830.1","brown",0.77587300273937,0.00301446914627878,0.523753513029827,0.0805111040126529
"ACTR3-AS1","brown",0.861501852418158,0.000316588146332532,0.740465282225409,0.00588202431944856
"ENSG00000228921.1","brown",-0.926372492912221,1.50452004056269e-05,-0.838174479855796,0.000661620917927236
"PANK2-AS1","brown",-0.961842299333817,5.97502379218055e-07,-0.738070186763019,0.00613129987721928
"RPL17P28","brown",-0.865878678637673,0.000271709091901234,-0.529524115231641,0.0766381156836064
"TMX4-AS1","brown",-0.741799461648635,0.00574651892975897,-0.59350442324071,0.0419106373442461
"ZNF688","brown",-0.933570675934199,9.10645099822068e-06,-0.563112515263502,0.0566002416253855
"ATXN1-AS1","brown",-0.943993444028813,3.9488273020775e-06,-0.526511161129621,0.0786440284882985
"TOB1-AS1","brown",-0.896140263592589,7.97606258592475e-05,-0.544815483980511,0.0669956240727263
"FLOT1.3","brown",0.716417089569944,0.00876132551743903,0.436431450816031,0.156059054772918
"ENSG00000230149.2","brown",-0.891087678632139,0.000100259790448902,-0.731478362858504,0.00685844857267428
"CEP250-AS1","brown",-0.91815961007182,2.5171587513988e-05,-0.595921370172882,0.0408727460973781
"ENSG00000230322.1","brown",-0.925705043593898,1.57216125811093e-05,-0.562887130357861,0.0567209639523681
"DSCR9","brown",-0.938468564746311,6.26136025453394e-06,-0.756362188954422,0.00441549886851805
"PA2G4P4","brown",-0.985599775408066,4.76041680194609e-09,-0.775066751211641,0.00306457918356544
"APPAT","brown",-0.990752170883828,5.24498108208362e-10,-0.819156717140787,0.00111472815507767
"HCG18","brown",-0.905333480100802,5.09857605677835e-05,-0.758347516508511,0.00425396391301904
"VARS2.3","brown",0.868273180081009,0.00024935095667054,0.523200617265536,0.0808890439947098
"KIF5C-AS1","brown",-0.803716958902285,0.00163320265195956,-0.433031370788377,0.159678919855609
"MAP4K3-DT","brown",0.94204014437224,4.67159468621559e-06,0.727652954321506,0.00730905810629133
"ENSG00000231563.4","brown",-0.976703258138006,5.19742872174655e-08,-0.817087001318328,0.00117563220613886
"ARHGAP15-AS1","brown",-0.98989765803529,8.1476894581793e-10,-0.79752087901436,0.00188659351183081
"TMEM44-AS1","brown",-0.952060377329103,1.83951582335887e-06,-0.80757388800982,0.00148921900517583
"PA2G4P6","brown",-0.974671951535937,7.8675083085907e-08,-0.755280702805873,0.00450542290147757
"TAPBP.3","brown",0.942628635572043,4.44365236717079e-06,0.786088352510656,0.00243203763560081
"VARS1.4","brown",0.970201677341897,1.76002030895076e-07,0.821015507350502,0.00106212948636388
"LINC02043","brown",0.873794649361153,0.000203249930990245,0.78432799484506,0.00252569417056864
"MHENCR","brown",-0.971448800558958,1.424272877473e-07,-0.88522440654034,0.000128990515210321
"FAM131B-AS2","brown",-0.901631124047191,6.13724945852194e-05,-0.576455409461016,0.049768546743309
"GTF2I-AS1","brown",-0.926403844673331,1.50140022976737e-05,-0.776503893103071,0.0029756950386364
"ITGA6-AS1","brown",-0.862435482366223,0.000306563164805941,-0.466838974655265,0.126006584336545
"ENSG00000232807.3","brown",-0.798903314501305,0.00182761458063038,-0.674908452705325,0.016043252493135
"ENSG00000232811.1","brown",-0.850542182092034,0.00045444210872007,-0.742737517538575,0.00565266304509246
"ENSG00000232934.8","brown",-0.930335587914522,1.14868551421222e-05,-0.811771934587504,0.00134379778832509
"SNHG15","brown",0.980733394780417,2.02432167533982e-08,0.638295126554795,0.0255058881319876
"ENSG00000232995.7","brown",-0.947660383560533,2.83228187425382e-06,-0.829502731998726,0.000845793646917783
"NPIPA9","brown",-0.75276324659576,0.00472010832490509,-0.657902796415013,0.0200424908755209
"HNRNPA1P49","brown",-0.827385793759545,0.000896234421040409,-0.508652919486527,0.0912715244058049
"GPX1","brown",0.945162968427691,3.56047734938169e-06,0.528893588403417,0.0770549703125571
"PDXP-DT","brown",-0.865798740848709,0.000272481520028203,-0.429394720680774,0.163609155826625
"EIF2AK3-DT","brown",-0.969630422277095,1.93345504615634e-07,-0.814670708041031,0.00124994097328303
"BCAS2P2","brown",-0.943934604989813,3.96921588382924e-06,-0.839465686457499,0.000637101634712185
"C5orf58","brown",-0.950234609528994,2.2106552474719e-06,-0.729639101366143,0.00707241816102625
"JRK","brown",-0.955231620010022,1.31348147239793e-06,-0.605100523981957,0.0370969995498233
"SNRK-AS1","brown",-0.908742617706291,4.26937821590798e-05,-0.700867066123779,0.0111136564871884
"LINC01934","brown",-0.97740435829431,4.46630055906256e-08,-0.87759131788698,0.000175625046058762
"SLC25A25-AS1","brown",-0.960747521858698,6.870048381881e-07,-0.886403999949234,0.000122748908588698
"MIR155HG","brown",0.996230771229223,5.95364356542122e-12,0.813202720613364,0.00129681844167915
"SEMA3F-AS1","brown",-0.97295005550815,1.08993742708604e-07,-0.838079852257358,0.000663446143540313
"MICA.3","brown",-0.967082153799079,2.88025144865943e-07,-0.846660506540556,0.000513068540148916
"SKAP1-AS2","brown",-0.827995300910517,0.000881479784286797,-0.429139721080273,0.163887015222964
"LINC00957","brown",0.870707618545177,0.000228117336726801,0.505089450120065,0.0939452836976708
"DUSP8P5","brown",-0.96307487718692,5.08093321049279e-07,-0.846744672922995,0.000511738188653234
"HIPK1-AS1","brown",-0.86731735220857,0.000258096658083945,-0.740725540138882,0.00585540440723587
"EOLA2-DT","brown",-0.966977978388704,2.92560216741583e-07,-0.893450157749939,9.02170330559543e-05
"B3GALT4.1","brown",-0.977738947115083,4.14760436217382e-08,-0.643410622169024,0.0239875206294974
"ZBTB22.1","brown",-0.968222874578027,2.41925892017054e-07,-0.799820494308622,0.00178927158964711
"CDC42EP3-AS1","brown",-0.980675149747745,2.05490499389367e-08,-0.812489581591228,0.00132007342065225
"WDR46.2","brown",0.846043262205998,0.000522907004058508,0.57054028460902,0.0527213102794027
"LINC00896","brown",-0.913995119252268,3.20312720887781e-05,-0.828076935705153,0.00087951794253057
"ENSG00000236540.7","brown",-0.968818266194228,2.20316381578049e-07,-0.833112018109386,0.000764879011899981
"LINC00106","brown",-0.795420175408101,0.00197899339510869,-0.373295336264556,0.232004685825169
"CLCA4-AS1","brown",-0.887285725603621,0.000118239837708428,-0.738241146281585,0.00611324804361935
"NDUFA6-DT","brown",-0.874992324309074,0.000194193698612416,-0.775627433938096,0.00302966515638479
"PRKAR1B-AS1","brown",0.978332343590366,3.62711772499051e-08,0.765561463165768,0.00370439338987515
"LINC01409","brown",-0.93592606241315,7.63317557277005e-06,-0.848626286451662,0.000482688966958328
"LINC02245","brown",-0.909692496938376,4.05840908045969e-05,-0.514975593200272,0.0866546896811934
"TRBV3-1","brown",-0.888786476581658,0.000110864270416476,-0.777825263155374,0.00289571571089945
"SLC20A1-DT","brown",-0.984918953040112,5.9904650167096e-09,-0.783292671977737,0.00258204681009284
"DDX39B.7","brown",0.934344932960257,8.59935884582082e-06,0.817357762275741,0.00116752238376504
"LINC00649","brown",-0.976810674019101,5.07962528839098e-08,-0.883866278062776,0.000136481499515221
"LINC02918","brown",-0.924661584945329,1.68269527911614e-05,-0.747656035448457,0.00517931209557511
"MVP-DT","brown",-0.827164468615126,0.000901639062279528,-0.527292006564182,0.0781207703665842
"LTA.2","brown",0.97735866553462,4.51129563564281e-08,0.632708799733938,0.0272422298601662
"RNF103","brown",-0.978185183798413,3.75104552682455e-08,-0.86343917563911,0.000296063371160628
"PSMD6-AS2","brown",-0.979761591260246,2.58479796774807e-08,-0.861919310706356,0.00031207458093277
"WBP1","brown",-0.97996676195618,2.45725485404154e-08,-0.867060998128971,0.00026048242854089
"MRPS17","brown",0.952851637610377,1.69491064447489e-06,0.606732727221001,0.0364526511398958
"GET4","brown",-0.805541474221611,0.00156381979165207,-0.511381251371998,0.0892594196377932
"ADSL","brown",0.982763835518774,1.16395621609019e-08,0.85184126923873,0.000436031595227352
"LY6G5B","brown",-0.92282903489556,1.89158896044561e-05,-0.841076549435924,0.000607505337975153
"PSMB9.1","brown",-0.846785568056767,0.00051109275826617,-0.470600789569656,0.122574563087099
"ERICH6-AS1","brown",-0.883462785547448,0.000138771318061894,-0.791792376675078,0.00214667505492314
"RPS2P5","brown",0.938135843313636,6.42883591737637e-06,0.500837242707223,0.0972041448983695
"ENSG00000240497.4","brown",-0.92465765739431,1.68312259531694e-05,-0.538872658473027,0.070637452132939
"PSMB9.3","brown",-0.765038581800925,0.00374231010991472,-0.596257059104147,0.0407300513077244
"RN7SL564P","brown",0.700152122098102,0.0112320209479679,0.43339985761304,0.159284062537593
"SUCLG2-DT","brown",-0.92233845379131,1.95083903636144e-05,-0.803259513942229,0.00165096284771707
"ENSG00000241489.8","brown",-0.977172148532701,4.69872679216996e-08,-0.819229376823805,0.0011126351524728
"ENSG00000241525.4","brown",-0.76608289046087,0.00366687311717772,-0.479218268284496,0.11494518300633
"ENSG00000241666.3","brown",-0.973180631138747,1.04467467300087e-07,-0.798219889277656,0.00185659226500439
"EOLA1-DT","brown",-0.980341603928632,2.2372176281193e-08,-0.828782101149328,0.000862711431464061
"PWP2","brown",0.942846190409,4.36165262393031e-06,0.532448118309173,0.074725143961723
"SNHG3","brown",0.949723266744442,2.32456612038855e-06,0.537624901837729,0.0714190249648378
"ARFGAP3","brown",0.967907100665893,2.54052050653946e-07,0.873612767947266,0.000204653569691213
"ENSG00000242588.8","brown",-0.988759376786458,1.3869117161216e-09,-0.843588109147703,0.000563497552129772
"ENSG00000243107.1","brown",-0.82791041544688,0.000883523327206224,-0.690748546521271,0.0128774566674168
"MRPL33","brown",0.957380757826581,1.03080743115955e-06,0.866890776630528,0.000262076073601219
"STON1","brown",-0.843792122088423,0.000560034523628484,-0.676370147828168,0.0157293500137295
"KCTD7","brown",-0.989364851921587,1.05257890197677e-09,-0.674253079313306,0.0161854811521384
"MIR1302-2HG","brown",-0.968409927287014,2.3496300236023e-07,-0.781531169619055,0.00268012361961713
"RN7SL838P","brown",0.712604943171333,0.00929985724049444,0.370993554611957,0.235125033360267
"IL10RB","brown",0.954986239160612,1.34931347042574e-06,0.840668869764978,0.000614892786302432
"ZNF487","brown",-0.8814554831886,0.000150613293997924,-0.503334267751792,0.0952813992766857
"NME2","brown",0.966489719561312,3.14578728272528e-07,0.902479835532227,5.88566253380855e-05
"ENSG00000243696.5","brown",-0.981489667443487,1.65911317145951e-08,-0.850485211574477,0.000455263075524644
"TMEM35B","brown",-0.784699800660463,0.00250568753731931,-0.450394949188469,0.141743585870621
"OR2A7","brown",-0.847462686392514,0.000500497571181886,-0.645049636050538,0.0235152266016261
"TIPARP-AS1","brown",-0.949157230736557,2.45603695608317e-06,-0.612310984954979,0.0343107873495711
"MRPS6","brown",0.968694748436831,2.24667887400734e-07,0.607435100197111,0.036177847731562
"ACY1","brown",0.970722070004288,1.6130260469237e-07,0.78560900600831,0.00245727317308495
"ENSG00000244151.1","brown",-0.816662355900241,0.00118843843860113,-0.685832387253205,0.013805449880509
"TMEM141","brown",0.92770795208601,1.37608195339871e-05,0.610670631959714,0.0349310220076301
"OR2A1-AS1","brown",-0.86261339674754,0.000304681155143004,-0.442622978960196,0.149602526223903
"EOGT-DT","brown",-0.853023133188257,0.000419790518750827,-0.732661721886814,0.00672337617618666
"LINC00847","brown",-0.961064300738759,6.60080706429275e-07,-0.877792412796683,0.000174248404680269
"RNF139-DT","brown",-0.984987821865537,5.85560477919883e-09,-0.785498352524871,0.00246312689053877
"ENSG00000245156.1","brown",-0.949813170295239,2.30420862483906e-06,-0.733705894685622,0.00660585876494637
"LINC00861","brown",-0.967487260694898,2.70918133054181e-07,-0.901494100585924,6.17864739759807e-05
"SAP30L-AS1","brown",-0.955919891053747,1.21699024019862e-06,-0.837702453580873,0.000670764404357201
"SCAMP1-AS1","brown",-0.946864733710445,3.05007428203722e-06,-0.835189210340119,0.000721106763732149
"FAM111A-DT","brown",-0.890257493523758,0.000103989437755825,-0.451903064390709,0.140250099801761
"DACT3-AS1","brown",-0.897070717054594,7.63744598424364e-05,-0.538809014356693,0.0706771746745272
"RAD51-AS1","brown",-0.977808804630657,4.08341289716218e-08,-0.874396012596665,0.000198662435986776
"SBF2-AS1","brown",0.917539615262497,2.61117356172559e-05,0.473084551123315,0.120342481255761
"PRR7-AS1","brown",-0.962349186301452,5.59335970446014e-07,-0.894087206720983,8.76490150518967e-05
"SIMC1P1","brown",-0.929958918077537,1.1793166338965e-05,-0.59241553739305,0.0423842806869161
"ENSG00000246731.4","brown",-0.980445038919659,2.17935530330546e-08,-0.764137067062159,0.00380837402700428
"ENSG00000247121.9","brown",-0.868886286219579,0.000243863943193671,-0.662789768863605,0.0188260164839833
"MARS2","brown",0.878078289479755,0.00017230589817275,0.443902925081046,0.148289495905611
"ARHGAP11B-DT","brown",-0.917630442069508,2.59723051014301e-05,-0.797720997378022,0.00187796685616517
"TM7SF3-AS1","brown",-0.864192663145777,0.000288366761389137,-0.432435164953172,0.160319107769072
"NRAV","brown",0.722257567431929,0.00798187678369134,0.462298727714542,0.130231677028484
"UBA6-DT","brown",-0.933120070564814,9.41227033834943e-06,-0.531064376699733,0.0756263056498072
"TRIM52-AS1","brown",-0.906295664317675,4.85274543734463e-05,-0.689224867636501,0.0131599780404622
"CDK11B","brown",0.870731539668328,0.000227915942065846,0.462204882805679,0.130319967901533
"POU5F2","brown",-0.96843840847494,2.33916951443535e-07,-0.870088548448768,0.000233377828717381
"ENSG00000248544.2","brown",-0.895941836215805,8.04977511891134e-05,-0.782608257997695,0.00261982259487729
"OXCT1-AS1","brown",0.881134848524298,0.000152575812506774,0.456857249492222,0.13541564267921
"ZNF652-AS1","brown",-0.913500151190103,3.29355601125575e-05,-0.797111264824771,0.00190434567535342
"ENSG00000249209.2","brown",0.908101515260772,4.41657502575161e-05,0.825550525037965,0.000941815407086044
"NAIP","brown",-0.95194603934254,1.86119602001382e-06,-0.86568875072036,0.000273547135441964
"ENSG00000249456.1","brown",-0.769813507036467,0.00340677538611391,-0.486200995808521,0.108998219764588
"PCGF3-AS1","brown",-0.963570243283331,4.75311944134092e-07,-0.894653345693027,8.54152729729172e-05
"ENSG00000249624.10","brown",-0.787256745762149,0.00237135548115981,-0.430491431559637,0.162417527799468
"NOP14-AS1","brown",-0.943422490562364,4.15021536044548e-06,-0.791050875841837,0.00218224494442538
"SLC2A9-AS1","brown",-0.946041878225587,3.289063504059e-06,-0.783841758322699,0.00255204190159217
"CHCHD10","brown",0.982042473512518,1.42705402059754e-08,0.775055051398093,0.00306531098348934
"LINC01303","brown",-0.921555853383599,2.04837862178337e-05,-0.81316343197057,0.001298091355818
"ENSG00000250751.2","brown",-0.979838880922885,2.53614652209958e-08,-0.851992910568928,0.000433920906114403
"ENSG00000251034.2","brown",-0.957583733975194,1.00683992504504e-06,-0.902392871746882,5.91106242214739e-05
"ENSG00000251131.4","brown",-0.982645940566098,1.204073495442e-08,-0.798190681803768,0.00185783847379637
"MRPS30-DT","brown",0.840767893071338,0.000613092050039922,0.484211315596769,0.110671485211588
"ZNF674","brown",-0.918280773636918,2.49910151709679e-05,-0.485644397364789,0.109464601149687
"ENSG00000251661.4","brown",-0.861817015096206,0.000313175938985663,-0.47270031696546,0.120686021563025
"ENSG00000253200.1","brown",-0.991337009914582,3.78711768674459e-10,-0.819207827227409,0.00111325558454733
"CCDC71L","brown",0.983095278751019,1.05685410765018e-08,0.849408425849018,0.000470997704802341
"RAD21-AS1","brown",0.750871223805835,0.00488647897198785,0.513327293692697,0.0878426946521712
"TUG1","brown",-0.994823902651709,2.90076441016408e-11,-0.804225227877843,0.0016136415189313
"MIR3142HG","brown",-0.955374677053947,1.29294262605078e-06,-0.600178856419397,0.0390890838513535
"EIF5AL1","brown",0.968308047157982,2.38735343502859e-07,0.888719291740783,0.000111186546107113
"ALG11","brown",-0.968568655048646,2.29180395473707e-07,-0.855410703139017,0.000388416240511562
"PRKDC","brown",0.976825535327242,5.06349581043078e-08,0.879914594667602,0.000160228219698033
"ZNF260","brown",-0.98366167878653,8.92122936516779e-09,-0.780158051745559,0.00275852559150432
