GeneID,Symbol,Module,Module_kME,PValue_kME,Is_Hub,Predicted_BP,Predicted_MF,Predicted_CC,Predicted_KEGG,log2FoldChange,padj_DE
ENSG00000300623.1,,turquoise,0.4736219534140111,0.002022510106313667,FALSE,transcription initiation at RNA polymerase II promoter; DNA-templated transcription initiation; transcription preinitiation complex assembly,Unknown,nuclear ribonucleoprotein granule,Biosynthesis of cofactors,NA,NA
ENSG00000300691.1,,blue,-0.459135405355835,0.0028816066321093107,FALSE,nuclear chromosome segregation; chromosome segregation; sister chromatid segregation; nuclear division; organelle fission,"ligase activity; structural constituent of chromatin; ATP-dependent activity, acting on DNA; protein heterodimerization activity; oxidoreduction-driven active transmembrane transporter activity",mitochondrial matrix; chromosomal region; condensed chromosome; mitochondrial inner membrane; nuclear chromosome,Cell cycle; Carbon metabolism; Parkinson disease; Biosynthesis of amino acids; Prion disease,NA,NA
ENSG00000300728.1,,turquoise,-0.3797901974028695,0.01564132074860189,FALSE,transcription initiation at RNA polymerase II promoter; DNA-templated transcription initiation; transcription preinitiation complex assembly,Unknown,nuclear ribonucleoprotein granule,Biosynthesis of cofactors,NA,NA
ENSG00000300806.1,,yellow,-0.6766790452135968,1.6381102905315635e-6,FALSE,Unknown,monoatomic ion channel activity; transmembrane receptor protein kinase activity; channel activity; passive transmembrane transporter activity; voltage-gated channel activity,plasma membrane protein complex; plasma membrane signaling receptor complex; receptor complex; cell leading edge; T cell receptor complex,Unknown,NA,NA
ENSG00000300826.1,,turquoise,0.5737045278950307,1.0879579140208117e-4,FALSE,transcription initiation at RNA polymerase II promoter; DNA-templated transcription initiation; transcription preinitiation complex assembly,Unknown,nuclear ribonucleoprotein granule,Biosynthesis of cofactors,NA,NA
ENSG00000300899.1,,blue,0.5549309865752656,2.0221226294121582e-4,FALSE,nuclear chromosome segregation; chromosome segregation; sister chromatid segregation; nuclear division; organelle fission,"ligase activity; structural constituent of chromatin; ATP-dependent activity, acting on DNA; protein heterodimerization activity; oxidoreduction-driven active transmembrane transporter activity",mitochondrial matrix; chromosomal region; condensed chromosome; mitochondrial inner membrane; nuclear chromosome,Cell cycle; Carbon metabolism; Parkinson disease; Biosynthesis of amino acids; Prion disease,NA,NA
ENSG00000300994.1,,brown,0.682705489830182,1.2167791486353369e-6,FALSE,"alternative mRNA splicing, via spliceosome; RNA splicing, via transesterification reactions; RNA splicing, via transesterification reactions with bulged adenosine as nucleophile; mRNA splicing, via spliceosome; mRNA processing",Unknown,Unknown,Spliceosome,NA,NA
ENSG00000301000.1,,blue,-0.6754878786372658,1.7358592748625805e-6,FALSE,nuclear chromosome segregation; chromosome segregation; sister chromatid segregation; nuclear division; organelle fission,"ligase activity; structural constituent of chromatin; ATP-dependent activity, acting on DNA; protein heterodimerization activity; oxidoreduction-driven active transmembrane transporter activity",mitochondrial matrix; chromosomal region; condensed chromosome; mitochondrial inner membrane; nuclear chromosome,Cell cycle; Carbon metabolism; Parkinson disease; Biosynthesis of amino acids; Prion disease,NA,NA
ENSG00000301024.1,,brown,0.5055809376083237,8.753028589982511e-4,FALSE,"alternative mRNA splicing, via spliceosome; RNA splicing, via transesterification reactions; RNA splicing, via transesterification reactions with bulged adenosine as nucleophile; mRNA splicing, via spliceosome; mRNA processing",Unknown,Unknown,Spliceosome,NA,NA
ENSG00000301028.1,,turquoise,-0.6070569595196841,3.2794946502175205e-5,FALSE,transcription initiation at RNA polymerase II promoter; DNA-templated transcription initiation; transcription preinitiation complex assembly,Unknown,nuclear ribonucleoprotein granule,Biosynthesis of cofactors,NA,NA
