Analysis,Module,Type,Ontology,Gene_Scope,ID,Description,GeneRatio,BgRatio,RichFactor,FoldEnrichment,zScore,pvalue,p.adjust,qvalue,geneID,Count,Source_File,category,subcategory
cd4_all,blue,GO,BP,AllGenes,GO:0051983,regulation of chromosome segregation,73/4070,127/12980,0.574803149606299,1.83315599063631,6.37683084589658,9.122703756065871e-10,3.58652581952761e-7,3.46114008669988e-7,CDC27/NCAPD2/DPF1/TACC3/RIOK2/CSNK2A2/RAD18/TRIP13/ACTB/SMARCA2/NDC80/ANAPC5/BIRC5/MAP3K20/CDC6/BCL7C/CSNK2A1/SMARCD2/NCAPG/BCL7A/FBXO5/TTK/SMC4/CDC20/CENPF/TEX14/NCAPH/ZWINT/MAD2L1BP/DLGAP5/SMARCA4/CDC16/DPF2/CCNB1/CDCA8/ESPL1/CDK5RAP2/KNL1/HECW2/CENPE/RB1/ANAPC11/KIF2C/NUF2/DYNC1LI1/NCAPG2/ATM/INCENP/NCAPD3/SPC25/ANAPC1/BUB3/SKA1/NSMCE2/BUB1B/SPC24/MAD2L1/RAD21/SKA3/PRAP1/BUB1/CDK1/IHO1/ZWILCH/UBE2C/RMI2/HASPIN/GEN1/AURKB/RCC2/KNTC1/LCMT1/PPP2R2A,73,cd4_all_blue_GO_BP_AllGenes.csv,NA,NA
cd4_all,blue,GO,BP,AllGenes,GO:1901988,negative regulation of cell cycle phase transition,120/4070,240/12980,0.5,1.59459459459459,6.28377798554182,1.0175909427185602e-9,3.73388036581532e-7,3.60334308558447e-7,UFL1/MRE11/FHL1/NSUN2/MYO16/RAD51/TRIP13/RBL1/NDC80/CDC14B/ORC1/UIMC1/BIRC5/MAP3K20/WDR76/CLSPN/CDC45/CDC6/TELO2/CSNK2A1/TTI1/E2F1/RBBP8/NBN/DOT1L/BABAM1/GTPBP4/PRPF19/TIMELESS/FBXO5/TTK/RAD1/NEK11/ACVR1/ATF2/CDC20/CENPF/TEX14/ZWINT/CDK2/BTN2A2/MAD2L1BP/STK35/PKMYT1/EIF2AK4/STK33/VPS4A/CCNB1/CDCA8/TAOK3/RNASEH2B/BRIP1/CDK5RAP2/MDC1/KNL1/DNA2/NABP2/BRCA2/RB1/TICRR/BRD4/NUF2/DTL/ETAA1/FANCD2/DYNC1LI1/CTDSPL/DGKZ/ATM/INCENP/FBXO4/SPC25/RAD17/BUB3/XPC/SKA1/EME1/BUB1B/DONSON/TAOK1/MRNIP/SPC24/APBB2/TOPBP1/MAD2L1/RAD21/SKA3/PRAP1/E2F7/WEE1/CDT1/RFWD3/BUB1/AVEN/CDK1/SETMAR/BCL2/RHNO1/NABP1/ZWILCH/ATR/CRLF3/HASPIN/GEN1/AURKB/PTPN11/CHEK2/KNTC1/FOXO4/MUC1/H2AX/KANK2/ZNF655/EME2/GIGYF2/LCMT1/TREX1/ERCC6/PRKDC/PINX1,120,cd4_all_blue_GO_BP_AllGenes.csv,NA,NA
cd4_all,blue,GO,BP,AllGenes,GO:0051783,regulation of nuclear division,71/4070,123/12980,0.577235772357724,1.84091408481652,6.33305601467405,1.19879460997893e-9,4.03878797916442e-7,3.89759106159418e-7,CUL7/TRIP13/NDC80/NFE2L1/AURKA/ANAPC5/BIRC5/PRMT5/RAD51AP1/FBXO5/TTK/RAD1/CDC20/NEK2/CENPF/TEX14/ZWINT/MAD2L1BP/DLGAP5/PKMYT1/LIF/CDC16/CCNB1/CDCA8/ESPL1/BORA/CDK5RAP2/NUSAP1/KNL1/KIF20B/RB1/TOM1L1/ANAPC11/NUF2/DYNC1LI1/MKI67/ATM/INCENP/SPC25/BUB3/PSMA8/SKA1/FBXO43/NSMCE2/BUB1B/CDC25C/SPC24/LRP5/TGFA/MAD2L1/RAD21/SKA3/PRAP1/IGF2/BUB1/INSR/MTBP/ZWILCH/UBE2C/TOM1L2/SPHK1/HASPIN/GEN1/AURKB/CALR/RCC1/KNTC1/CDCA2/L3MBTL1/PIWIL2/LCMT1,71,cd4_all_blue_GO_BP_AllGenes.csv,NA,NA
cd4_all,blue,GO,BP,AllGenes,GO:0007346,regulation of mitotic cell cycle,202/4070,453/12980,0.445916114790287,1.42211085257443,6.18060585857997,1.2474454150762202e-9,4.03878797916442e-7,3.89759106159418e-7,POLDIP2/CDC27/PKD1/DPF1/ANLN/MNAT1/MRE11/FHL1/MYO16/CUL7/RIOK2/PTPN3/ASNS/TRIP13/TCF3/NLE1/ACTB/CDC14A/SMARCA2/RBL1/NDC80/CDC14B/NFE2L1/CYLD/ORC1/UIMC1/AURKA/ANAPC5/BIRC5/MAP3K20/PSME1/CLSPN/CDC6/CDC7/BCL7C/RBX1/PRMT5/PSME2/E2F1/RBBP8/RAB11A/NBN/CCNE1/BABAM1/CDK6/RPA3/GTPBP4/SMARCD2/DUSP3/YWHAE/BCL7A/FOXM1/CDKN1B/FBXO5/GMNN/CCND3/TTK/NEK11/EIF4G1/ACVR1/ATF2/CDC20/NEK2/CENPF/KIF14/CCND2/CPSF3/TEX14/ZWINT/CDK2/STIL/CKS2/BTN2A2/MAD2L1BP/STK35/STAT5A/DLGAP5/PKMYT1/SMARCA4/ANAPC13/CDC16/STK33/ANKRD17/VPS4A/DPF2/CCNB1/CDCA8/TAOK3/ESPL1/MDM2/RNASEH2B/BORA/CDK5RAP2/PIM1/MDC1/NUSAP1/KNL1/KIF20B/HECW2/CENPE/NABP2/BRCA2/RB1/CYP1A1/TICRR/IQGAP1/TOM1L1/ANAPC11/BRD4/AKT1/NUF2/DTL/ETAA1/FANCD2/DYNC1LI1/CTDSPL/MKI67/DGKZ/ATM/INCENP/EIF4E/SPC25/RAD17/ANAPC1/BUB3/XPC/SKA1/EME1/FBXO43/NSMCE2/BUB1B/CDC25C/DONSON/TAOK1/MRNIP/SPC24/LRP5/ERCC3/TGFA/TOPBP1/CDC25A/MAD2L1/TERT/RAD21/SKA3/PRAP1/E2F7/ANAPC16/WEE1/IGF2/DDB1/RFWD3/BUB1/AVEN/WNT10B/CDK1/SETMAR/INSR/PLRG1/HDAC3/BCL2/RRM2/MTBP/NABP1/STAT5B/ZWILCH/ANGEL2/ATR/UBE2C/TOM1L2/SPHK1/ATAD5/CDC26/CRLF3/HASPIN/GEN1/CTC1/AURKB/RCC2/PTPN11/RCC1/SCRIB/RAD51B/CHEK2/KNTC1/FOXO4/CDCA2/MUC1/L3MBTL1/PTCH1/EIF4EBP1/KANK2/ZNF655/EME2/TFDP1/GIGYF2/LCMT1/TREX1/MBLAC1/PRKDC/PINX1/CDKN1C,202,cd4_all_blue_GO_BP_AllGenes.csv,NA,NA
cd4_all,blue,GO,BP,AllGenes,GO:0006260,DNA replication,132/4070,271/12980,0.487084870848708,1.55340580432831,6.22230985805842,1.34103362225646e-9,4.10058280938863e-7,3.95722553093923e-7,MRE11/RFC1/BOD1L1/PNKP/JADE2/RFC2/RAD51/POLQ/POLD1/MCM10/NUCKS1/MCM2/MCM6/EXD2/ATRX/ORC1/CDC45/CDC6/CDC7/ASCC2/POLE2/CINP/GINS1/SAMHD1/RBBP8/POLA1/RBBP7/NBN/MCM4/CCNE1/GRWD1/LIG1/RPA3/POLD2/GTPBP4/SMC3/CDKN1B/CDK2AP1/TIMELESS/MCM9/FBXO5/ASCC3/GMNN/INO80B/CACYBP/UCHL5/SET/PDS5A/ZRANB3/CDK2/DTD1/HELB/CHTF18/DUT/E2F8/GINS2/ANKRD17/TERF2/PCNA/NASP/RFC3/ORC3/DSCC1/ASCC1/DNA2/BRCA2/TICRR/CARM1/DTL/ETAA1/CCNA2/PRIM2/MMS22L/GINS4/SSRP1/ATM/RAD17/SMARCA5/RBMS1/INO80C/TBRG1/EME1/DONSON/PTMS/TONSL/LRWD1/TOPBP1/UCN/RFC4/CDC25A/WRN/E2F7/WEE1/PCLAF/CDT1/CHAF1A/TK1/RFWD3/FEN1/CENPX/CDK1/SETMAR/ESCO2/NOC3L/EXO1/KCTD13/ATR/CENPS/RMI2/RUVBL1/ATAD5/POLE/GEN1/CTC1/GINS3/RUVBL2/TRAIP/KMT5A/FAF1/MCRS1/FANCM/SLX4/FAM111B/EME2/WDHD1/BAZ1A/NT5M/TREX1/PRKDC/SSBP1/TFPT/DNAJA3,132,cd4_all_blue_GO_BP_AllGenes.csv,NA,NA
cd4_all,blue,GO,BP,AllGenes,GO:0010965,regulation of mitotic sister chromatid separation,42/4070,61/12980,0.688524590163934,2.19583517944174,6.32704265976415,1.8599138681335601e-9,5.38787680537215e-7,5.19951544520882e-7,TRIP13/NDC80/ANAPC5/BIRC5/FBXO5/TTK/CDC20/CENPF/TEX14/ZWINT/MAD2L1BP/DLGAP5/CDC16/CCNB1/CDCA8/ESPL1/CDK5RAP2/KNL1/RB1/ANAPC11/NUF2/DYNC1LI1/ATM/INCENP/SPC25/BUB3/SKA1/NSMCE2/BUB1B/SPC24/MAD2L1/RAD21/SKA3/PRAP1/BUB1/ZWILCH/UBE2C/HASPIN/GEN1/AURKB/KNTC1/LCMT1,42,cd4_all_blue_GO_BP_AllGenes.csv,NA,NA
cd4_all,blue,GO,BP,AllGenes,GO:0007091,metaphase/anaphase transition of mitotic cell cycle,58/4070,95/12980,0.610526315789474,1.94708392603129,6.26162458251741,2.1236352423122604e-9,5.84424418684335e-7,5.63992812247773e-7,CDC27/DPF1/TACC3/RIOK2/TRIP13/ACTB/SMARCA2/NDC80/ANAPC5/BIRC5/MAP3K20/CDC6/BCL7C/SMARCD2/BCL7A/FBXO5/TTK/CDC20/CENPF/TEX14/ZWINT/MAD2L1BP/DLGAP5/SMARCA4/CDC16/DPF2/CCNB1/CDCA8/ESPL1/CDK5RAP2/KNL1/HECW2/CENPE/RB1/ANAPC11/NUF2/DYNC1LI1/ATM/INCENP/SPC25/ANAPC1/BUB3/SKA1/NSMCE2/BUB1B/SPC24/MAD2L1/RAD21/SKA3/PRAP1/BUB1/ZWILCH/UBE2C/HASPIN/GEN1/AURKB/KNTC1/LCMT1,58,cd4_all_blue_GO_BP_AllGenes.csv,NA,NA
cd4_all,blue,GO,BP,AllGenes,GO:0044784,metaphase/anaphase transition of cell cycle,58/4070,96/12980,0.604166666666667,1.9268018018018,6.15993453480999,3.73318619253375e-9,9.70190660316199e-7,9.36272581080849e-7,CDC27/DPF1/TACC3/RIOK2/TRIP13/ACTB/SMARCA2/NDC80/ANAPC5/BIRC5/MAP3K20/CDC6/BCL7C/SMARCD2/BCL7A/FBXO5/TTK/CDC20/CENPF/TEX14/ZWINT/MAD2L1BP/DLGAP5/SMARCA4/CDC16/DPF2/CCNB1/CDCA8/ESPL1/CDK5RAP2/KNL1/HECW2/CENPE/RB1/ANAPC11/NUF2/DYNC1LI1/ATM/INCENP/SPC25/ANAPC1/BUB3/SKA1/NSMCE2/BUB1B/SPC24/MAD2L1/RAD21/SKA3/PRAP1/BUB1/ZWILCH/UBE2C/HASPIN/GEN1/AURKB/KNTC1/LCMT1,58,cd4_all_blue_GO_BP_AllGenes.csv,NA,NA
cd4_all,blue,GO,BP,AllGenes,GO:0051306,mitotic sister chromatid separation,43/4070,64/12980,0.671875,2.14273648648649,6.19371234955438,3.8779423195778305e-9,9.70190660316199e-7,9.36272581080849e-7,TRIP13/NDC80/ANAPC5/BIRC5/PPP2R1A/FBXO5/TTK/CDC20/CENPF/TEX14/ZWINT/MAD2L1BP/DLGAP5/CDC16/CCNB1/CDCA8/ESPL1/CDK5RAP2/KNL1/RB1/ANAPC11/NUF2/DYNC1LI1/ATM/INCENP/SPC25/BUB3/SKA1/NSMCE2/BUB1B/SPC24/MAD2L1/RAD21/SKA3/PRAP1/BUB1/ZWILCH/UBE2C/HASPIN/GEN1/AURKB/KNTC1/LCMT1,43,cd4_all_blue_GO_BP_AllGenes.csv,NA,NA
cd4_all,blue,GO,BP,AllGenes,GO:0051304,chromosome separation,51/4070,81/12980,0.62962962962963,2.00800800800801,6.1504577457595,4.35356719383782e-9,1.01060533608201e-6,9.75274350877799e-7,NCAPD2/CSNK2A2/TRIP13/NDC80/ANAPC5/BIRC5/CSNK2A1/PPP2R1A/NCAPG/FBXO5/TTK/SMC4/CDC20/CENPF/TEX14/NCAPH/ZWINT/MAD2L1BP/DLGAP5/CDC16/CCNB1/CDCA8/ESPL1/CDK5RAP2/KNL1/RB1/ANAPC11/NUF2/DYNC1LI1/NCAPG2/ATM/INCENP/NCAPD3/SPC25/BUB3/SKA1/NSMCE2/BUB1B/SPC24/MAD2L1/RAD21/SKA3/PRAP1/BUB1/ZWILCH/UBE2C/HASPIN/GEN1/AURKB/KNTC1/LCMT1,51,cd4_all_blue_GO_BP_AllGenes.csv,NA,NA
cd4_all,blue,GO,BP,AllGenes,GO:1901990,regulation of mitotic cell cycle phase transition,146/4070,311/12980,0.469453376205788,1.49717563222386,5.99788079235384,4.4067093143111e-9,1.01060533608201e-6,9.75274350877799e-7,PKD1/DPF1/ANLN/MNAT1/MRE11/FHL1/MYO16/RIOK2/TRIP13/TCF3/ACTB/CDC14A/SMARCA2/RBL1/NDC80/CDC14B/ORC1/UIMC1/AURKA/ANAPC5/BIRC5/MAP3K20/PSME1/CLSPN/CDC6/CDC7/BCL7C/PSME2/E2F1/RBBP8/RAB11A/NBN/CCNE1/BABAM1/CDK6/GTPBP4/SMARCD2/BCL7A/CDKN1B/FBXO5/CCND3/TTK/NEK11/EIF4G1/ACVR1/CDC20/CENPF/KIF14/CCND2/CPSF3/TEX14/ZWINT/CDK2/STIL/BTN2A2/MAD2L1BP/STK35/DLGAP5/PKMYT1/SMARCA4/CDC16/ANKRD17/VPS4A/DPF2/CCNB1/CDCA8/TAOK3/ESPL1/MDM2/RNASEH2B/CDK5RAP2/KNL1/HECW2/CENPE/NABP2/RB1/CYP1A1/TICRR/ANAPC11/BRD4/AKT1/NUF2/DTL/ETAA1/DYNC1LI1/CTDSPL/DGKZ/ATM/INCENP/SPC25/RAD17/BUB3/XPC/SKA1/NSMCE2/BUB1B/CDC25C/DONSON/TAOK1/MRNIP/SPC24/ERCC3/TOPBP1/CDC25A/MAD2L1/TERT/RAD21/SKA3/PRAP1/E2F7/WEE1/DDB1/RFWD3/BUB1/AVEN/WNT10B/CDK1/PLRG1/BCL2/RRM2/MTBP/NABP1/ZWILCH/ATR/UBE2C/ATAD5/CRLF3/HASPIN/GEN1/CTC1/AURKB/RCC2/RAD51B/KNTC1/FOXO4/MUC1/KANK2/ZNF655/TFDP1/GIGYF2/LCMT1/TREX1/MBLAC1/PRKDC/PINX1/CDKN1C,146,cd4_all_blue_GO_BP_AllGenes.csv,NA,NA
cd4_all,blue,GO,BP,AllGenes,GO:0033044,regulation of chromosome organization,117/4070,238/12980,0.491596638655462,1.56779468544174,5.97502834911354,5.868293009685621e-9,1.29196338901239e-6,1.24679606428942e-6,CDC27/NCAPD2/DPF1/TACC3/MRE11/PNKP/PARP3/RIOK2/SMG6/TRIP13/XRCC1/ACTB/XRCC5/SMARCA2/HSP90AA1/NDC80/ATRX/ANAPC5/BIRC5/MAP3K20/HNRNPC/CDC6/BCL7C/NAA10/ACD/NBN/SMARCD2/NCAPG/PTGES3/BCL7A/FBXO5/SENP6/TTK/SMC4/INO80B/CCT4/UCHL5/CDC20/NEK2/CENPF/TCP1/TEX14/NCAPH/ZWINT/CDK2/MAD2L1BP/DLGAP5/SMARCA4/GNL3L/CDC16/DKC1/TERF2/DPF2/CCNB1/CDCA8/NAT10/ESPL1/CCT7/CDK5RAP2/MYC/KNL1/HECW2/CENPE/NABP2/RB1/PIF1/ANAPC11/NUF2/DYNC1LI1/CCT6A/NCAPG2/ATM/INCENP/NCAPD3/FBXO4/SPC25/ANAPC1/SMARCA5/INO80C/BUB3/SKA1/CCT8/NSMCE2/BUB1B/SPC24/CCT3/GNL3/MAD2L1/RAD21/SKA3/PRAP1/CCT2/CENPV/FEN1/BUB1/CDK1/SETMAR/EXOSC10/DCP2/ZWILCH/ATR/UBE2C/RMI2/RUVBL1/HASPIN/GEN1/CTC1/AURKB/SLX1B/RUVBL2/KNTC1/MCRS1/SLX4/SMG5/LCMT1/PINX1/TFPT,117,cd4_all_blue_GO_BP_AllGenes.csv,NA,NA
cd4_all,blue,GO,BP,AllGenes,GO:0030071,regulation of mitotic metaphase/anaphase transition,55/4070,91/12980,0.604395604395604,1.92753192753193,6.0009349765194004,9.238895743741532e-9,1.90530236476308e-6,1.8386925743181e-6,DPF1/RIOK2/TRIP13/ACTB/SMARCA2/NDC80/ANAPC5/BIRC5/MAP3K20/CDC6/BCL7C/SMARCD2/BCL7A/FBXO5/TTK/CDC20/CENPF/TEX14/ZWINT/MAD2L1BP/DLGAP5/SMARCA4/CDC16/DPF2/CCNB1/CDCA8/ESPL1/CDK5RAP2/KNL1/HECW2/CENPE/RB1/ANAPC11/NUF2/DYNC1LI1/ATM/INCENP/SPC25/BUB3/SKA1/NSMCE2/BUB1B/SPC24/MAD2L1/RAD21/SKA3/PRAP1/BUB1/ZWILCH/UBE2C/HASPIN/GEN1/AURKB/KNTC1/LCMT1,55,cd4_all_blue_GO_BP_AllGenes.csv,NA,NA
cd4_all,blue,GO,BP,AllGenes,GO:1901987,regulation of cell cycle phase transition,181/4070,406/12980,0.445812807881773,1.42178138729863,5.83569611424299,9.346505059702611e-9,1.90530236476308e-6,1.8386925743181e-6,PKD1/DPF1/ANLN/UFL1/MNAT1/MRE11/FHL1/NSUN2/MYO16/RAD51/RIOK2/TRIP13/TCF3/ACTB/CDC14A/SMARCA2/RBL1/NDC80/CDC14B/ORC1/UIMC1/AURKA/ANAPC5/BIRC5/MAP3K20/PSME1/WDR76/CLSPN/CDC45/CDC6/CDC7/BCL7C/TELO2/PSME2/CSNK2A1/TTI1/E2F1/FAM83D/RBBP8/RAB11A/NBN/DOT1L/CCNE1/BABAM1/CDK6/GTPBP4/SMARCD2/PRPF19/BCL7A/CDKN1B/TIMELESS/FBXO5/CCND3/TTK/RAD1/NEK11/EIF4G1/ACVR1/ATF2/CDC20/CENPF/KIF14/CCND2/CPSF3/TEX14/ZWINT/CDK2/STIL/BTN2A2/MAD2L1BP/STK35/DLGAP5/PKMYT1/SMARCA4/EIF2AK4/CDC16/STK33/ANKRD17/VPS4A/DPF2/CCNB1/CDCA8/TAOK3/ESPL1/MDM2/RNASEH2B/BRIP1/CDK5RAP2/MDC1/KNL1/DNA2/HECW2/CENPE/NABP2/BRCA2/RB1/CYP1A1/TICRR/ANAPC11/BRD4/AKT1/NUF2/DTL/ETAA1/FANCD2/DYNC1LI1/CTDSPL/DGKZ/ATM/INCENP/FBXO4/SPC25/RAD17/BUB3/XPC/SKA1/EME1/NSMCE2/BUB1B/CDC25C/DONSON/TAOK1/MRNIP/SPC24/ERCC3/APBB2/TOPBP1/CDC25A/MAD2L1/TERT/RAD21/SKA3/PRAP1/E2F7/WEE1/CDT1/DDB1/RFWD3/BUB1/AVEN/WNT10B/CDK1/SETMAR/PLRG1/BCL2/RHNO1/RRM2/MTBP/NABP1/ZWILCH/ATR/UBE2C/ATAD5/CRLF3/HASPIN/GEN1/CTC1/AURKB/RCC2/PTPN11/NPM1/RAD51B/CHEK2/KNTC1/FOXO4/MUC1/H2AX/KANK2/ZNF655/EME2/PLCG2/DDRGK1/TFDP1/GIGYF2/LCMT1/TREX1/MBLAC1/ERCC6/PRKDC/PINX1/CDKN1C,181,cd4_all_blue_GO_BP_AllGenes.csv,NA,NA
cd4_all,blue,GO,BP,AllGenes,GO:0045786,negative regulation of cell cycle,154/4070,335/12980,0.459701492537313,1.46607503025413,5.84114237286297,1.00600123157489e-8,1.97751099235292e-6,1.90837677237853e-6,UFL1/MRE11/FHL1/NSUN2/MYO16/RAD51/IPO5/PTPN3/TRIP13/NLE1/RBL1/NDC80/CDC14B/ATRX/ORC1/UIMC1/PPP1R13B/BIRC5/MAP3K20/WDR76/CLSPN/CDC45/CDC6/TELO2/CSNK2A1/TTI1/E2F1/RBBP8/SUV39H1/NAA10/NUBP1/NBN/DOT1L/BABAM1/CDK6/CREB3/GTPBP4/TRIM37/PRPF19/CDKN1B/TIMELESS/FBXO5/GMNN/TTK/RAD1/NEK11/ACVR1/ATF2/ZBTB17/CDC20/NEK2/CENPF/TEX14/ZWINT/CDK2/BTN2A2/MAD2L1BP/STK35/PKMYT1/LIF/EIF2AK4/E2F8/STK33/CHMP2A/LATS1/TERF2/VPS4A/CCNB1/CDCA8/TAOK3/ESPL1/RNASEH2B/BRIP1/CDK5RAP2/MDC1/KNL1/DNA2/NABP2/BRCA2/RB1/TICRR/TOM1L1/BRD4/NUF2/DTL/ETAA1/FANCD2/DYNC1LI1/CTDSPL/DGKZ/ATM/INCENP/FBXO4/SPC25/RAD17/SMARCA5/BUB3/XPC/SKA1/EME1/FBXO43/BUB1B/DONSON/TAOK1/MRNIP/SPC24/CCNF/APBB2/TOPBP1/MAD2L1/CASP3/RAD21/SKA3/PRAP1/E2F7/WEE1/CDT1/RFWD3/BUB1/AVEN/CDK1/SETMAR/BCL2/RHNO1/MTBP/NABP1/ZWILCH/ANGEL2/ATR/TOM1L2/CRLF3/HASPIN/GEN1/AURKB/PTPN11/SCRIB/NPM1/CHEK2/KNTC1/FOXO4/MUC1/MAPK12/H2AX/KANK2/ZNF655/EME2/GIGYF2/IPO7/LCMT1/TREX1/ERCC6/PRKDC/PINX1/CDKN1C,154,cd4_all_blue_GO_BP_AllGenes.csv,NA,NA
cd4_all,blue,GO,BP,AllGenes,GO:0007093,mitotic cell cycle checkpoint signaling,74/4070,135/12980,0.548148148148148,1.74814814814815,5.9056323119069,1.21405999759671e-8,2.30420214716285e-6,2.22364673244028e-6,MRE11/TRIP13/NDC80/CDC14B/ORC1/UIMC1/BIRC5/MAP3K20/CLSPN/CDC6/RBBP8/NBN/BABAM1/TTK/NEK11/ATF2/CDC20/CENPF/TEX14/ZWINT/CDK2/MAD2L1BP/STK33/VPS4A/CCNB1/CDCA8/TAOK3/CDK5RAP2/MDC1/KNL1/NABP2/TICRR/NUF2/DTL/ETAA1/FANCD2/DYNC1LI1/DGKZ/ATM/INCENP/SPC25/RAD17/BUB3/XPC/SKA1/EME1/BUB1B/DONSON/TAOK1/MRNIP/SPC24/TOPBP1/MAD2L1/SKA3/PRAP1/RFWD3/BUB1/CDK1/SETMAR/NABP1/ZWILCH/ATR/HASPIN/GEN1/AURKB/CHEK2/KNTC1/FOXO4/MUC1/EME2/GIGYF2/LCMT1/TREX1/PRKDC,74,cd4_all_blue_GO_BP_AllGenes.csv,NA,NA
cd4_all,blue,GO,BP,AllGenes,GO:1902099,regulation of metaphase/anaphase transition of cell cycle,55/4070,92/12980,0.597826086956522,1.90658049353702,5.89775176290217,1.59923973829169e-8,2.9340718398525e-6,2.83149604190172e-6,DPF1/RIOK2/TRIP13/ACTB/SMARCA2/NDC80/ANAPC5/BIRC5/MAP3K20/CDC6/BCL7C/SMARCD2/BCL7A/FBXO5/TTK/CDC20/CENPF/TEX14/ZWINT/MAD2L1BP/DLGAP5/SMARCA4/CDC16/DPF2/CCNB1/CDCA8/ESPL1/CDK5RAP2/KNL1/HECW2/CENPE/RB1/ANAPC11/NUF2/DYNC1LI1/ATM/INCENP/SPC25/BUB3/SKA1/NSMCE2/BUB1B/SPC24/MAD2L1/RAD21/SKA3/PRAP1/BUB1/ZWILCH/UBE2C/HASPIN/GEN1/AURKB/KNTC1/LCMT1,55,cd4_all_blue_GO_BP_AllGenes.csv,NA,NA
cd4_all,blue,GO,BP,AllGenes,GO:0051784,negative regulation of nuclear division,40/4070,60/12980,0.666666666666667,2.12612612612613,5.90895076582004,1.90512132802652e-8,3.38251219014774e-6,3.26425881875105e-6,TRIP13/NDC80/BIRC5/FBXO5/TTK/RAD1/CDC20/CENPF/TEX14/ZWINT/MAD2L1BP/LIF/CCNB1/CDCA8/CDK5RAP2/KNL1/TOM1L1/NUF2/DYNC1LI1/ATM/INCENP/SPC25/BUB3/SKA1/FBXO43/BUB1B/SPC24/MAD2L1/RAD21/SKA3/PRAP1/BUB1/MTBP/ZWILCH/TOM1L2/HASPIN/GEN1/AURKB/KNTC1/LCMT1,40,cd4_all_blue_GO_BP_AllGenes.csv,NA,NA
cd4_all,blue,GO,BP,AllGenes,GO:0033045,regulation of sister chromatid segregation,60/4070,104/12980,0.576923076923077,1.83991683991684,5.81221195203578,2.34002240451925e-8,4.02483853577312e-6,3.88412929381716e-6,CDC27/DPF1/TACC3/RIOK2/TRIP13/ACTB/SMARCA2/NDC80/ANAPC5/BIRC5/MAP3K20/CDC6/BCL7C/SMARCD2/BCL7A/FBXO5/TTK/CDC20/CENPF/TEX14/ZWINT/MAD2L1BP/DLGAP5/SMARCA4/CDC16/DPF2/CCNB1/CDCA8/ESPL1/CDK5RAP2/KNL1/HECW2/CENPE/RB1/ANAPC11/NUF2/DYNC1LI1/ATM/INCENP/SPC25/ANAPC1/BUB3/SKA1/NSMCE2/BUB1B/SPC24/MAD2L1/RAD21/SKA3/PRAP1/BUB1/CDK1/ZWILCH/UBE2C/RMI2/HASPIN/GEN1/AURKB/KNTC1/LCMT1,60,cd4_all_blue_GO_BP_AllGenes.csv,NA,NA
cd4_all,blue,GO,BP,AllGenes,GO:0045930,negative regulation of mitotic cell cycle,103/4070,210/12980,0.49047619047619,1.56422136422136,5.57112232324782,5.46723174143745e-8,9.11867984996113e-6,8.79988879339502e-6,MRE11/FHL1/MYO16/PTPN3/TRIP13/NLE1/RBL1/NDC80/CDC14B/ORC1/UIMC1/BIRC5/MAP3K20/CLSPN/CDC6/RBBP8/NBN/BABAM1/GTPBP4/CDKN1B/FBXO5/TTK/NEK11/ACVR1/ATF2/CDC20/CENPF/TEX14/ZWINT/CDK2/BTN2A2/MAD2L1BP/STK35/PKMYT1/STK33/VPS4A/CCNB1/CDCA8/TAOK3/CDK5RAP2/MDC1/KNL1/NABP2/RB1/TICRR/TOM1L1/NUF2/DTL/ETAA1/FANCD2/DYNC1LI1/CTDSPL/DGKZ/ATM/INCENP/SPC25/RAD17/BUB3/XPC/SKA1/EME1/BUB1B/DONSON/TAOK1/MRNIP/SPC24/TOPBP1/MAD2L1/RAD21/SKA3/PRAP1/E2F7/WEE1/RFWD3/BUB1/AVEN/CDK1/SETMAR/BCL2/MTBP/NABP1/ZWILCH/ANGEL2/ATR/TOM1L2/CRLF3/HASPIN/GEN1/AURKB/SCRIB/CHEK2/KNTC1/FOXO4/MUC1/KANK2/ZNF655/EME2/GIGYF2/LCMT1/TREX1/PRKDC/PINX1/CDKN1C,103,cd4_all_blue_GO_BP_AllGenes.csv,NA,NA
